Index,m/z,RT [min],Molecular Weight,Calibration RT [min]
1379,321.22958,10.371,322.23686,10.371
1380,322.00061,0.823,323.00789,0.823
1381,322.20224,12.34,323.20952,12.34
1382,322.20245,12.174,323.20973,12.174
1383,322.20621,9.734,323.21348,9.734
1384,322.21353,10.29,323.22081,10.29
1385,322.77029,0.727,323.77757,0.727
1386,322.85739,22.841,323.86467,22.841
1387,322.85745,18.592,323.86473,18.592
1388,322.86722,0.887,323.87449,0.887
1389,322.93506,0.772,131.9606,0.772
1390,322.98822,1.523,323.9955,1.523
1391,323.03189,4.148,324.03917,4.148
1392,323.04114,4.149,324.04841,4.149
1393,323.15341,17.584,324.16069,17.584
1394,323.16779,1.116,324.17506,1.116
1395,323.19,6.916,324.19728,6.916
1396,323.19757,8.034,324.20485,8.034
1397,324.29077,18.302,325.29805,18.302
1398,324.32709,20.344,325.33436,20.344
1399,324.32718,19.999,325.33446,19.999
1400,324.76233,0.707,325.76961,0.707
1401,324.87241,0.879,287.9238,0.879
1402,324.98627,1.522,325.99354,1.522
1403,325.18417,16.289,326.19145,16.289
1404,325.18417,16.369,326.19145,16.369
1405,325.31122,18.726,326.31849,18.726
1406,326.12427,3.485,327.13154,3.485
1407,326.12442,4.055,327.1317,4.055
1408,326.30664,18.836,327.31392,18.836
1409,326.85147,0.875,327.85875,0.875
1410,326.85165,0.785,327.85893,0.785
1411,326.87982,0.751,327.8871,0.751
1412,326.87982,0.752,289.93122,0.752
1413,326.98846,0.655,290.03986,0.655
1414,327.18118,10.379,328.18846,10.379
1415,327.18121,11.454,328.18849,11.454
1416,327.22861,8.842,328.23588,8.842
1417,327.2287,9.393,328.23598,9.393
1418,327.22879,9.783,328.23607,9.783
1419,327.2359,17.26,328.24318,17.26
1420,327.25397,14.857,328.26124,14.857
1421,327.29016,17.339,328.29744,17.339
1422,327.29044,19.046,328.29771,19.046
1423,327.29059,19.132,328.29787,19.132
1424,327.29065,18.744,328.29793,18.744
1425,327.92303,0.768,328.93031,0.768
1426,328.0264,3.378,329.03367,3.378
1427,328.04523,3.853,329.0525,3.853
1428,328.04651,0.955,329.05379,0.955
1429,328.05841,0.806,329.06569,0.806
1430,328.06308,4.041,329.07036,4.041
1431,328.07257,4.04,329.07985,4.04
1432,328.10693,1.1,329.11421,1.1
1433,328.16824,13.255,329.17552,13.255
1434,328.18942,14.098,329.1967,14.098
1435,328.21274,8.07,329.22001,8.07
1436,328.21283,7.759,329.22011,7.759
1437,328.24924,11.032,329.25651,11.032
1438,328.24933,12.086,329.25661,12.086
1439,328.72501,0.723,329.73228,0.723
1440,328.79163,0.75,329.7989,0.75
1441,328.80402,0.688,293.83462,0.688
1442,328.84982,0.777,291.90122,0.777
1443,328.89749,22.929,329.90477,22.929
1444,328.98419,0.86,329.99147,0.86
1445,329.08511,4.098,330.09239,4.098
1446,329.09378,8.347,330.10106,8.347
1447,329.11743,1.107,330.12471,1.107
1448,329.15051,3.298,330.15779,3.298
1449,329.19046,12.055,330.19774,12.055
1450,329.23322,11.51,330.24049,11.51
1451,329.23325,11.627,330.24052,11.627
1452,329.23331,10.908,330.24058,10.908
1453,329.23331,11.08,330.24058,11.08
1454,329.23331,11.204,330.24058,11.204
1455,329.23331,11.415,330.24058,11.415
1456,329.23331,11.798,330.24058,11.798
1457,329.26974,18.4,330.27702,18.4
1458,329.30618,19.245,330.31346,19.245
1459,329.88287,0.751,330.89015,0.751
1460,330.05478,5.076,331.06206,5.076
1461,330.13034,1.105,331.13762,1.105
1462,330.20746,14.438,331.21474,14.438
1463,330.27292,18.4,331.2802,18.4
1464,330.78342,0.739,331.79069,0.739
1465,330.87067,22.886,331.87794,22.886
1466,331.02875,4.187,332.03602,4.187
1467,331.11331,0.815,350.13115,0.815
1468,331.18707,5.829,332.19435,5.829
1469,331.18735,8.983,332.19462,8.983
1470,331.24893,12.576,332.25621,12.576
1471,332.05911,1.112,333.06639,1.112
1472,332.07339,3.194,333.08067,3.194
1473,332.08426,0.85,333.09154,0.85
1474,332.84567,0.68,297.87627,0.68
1475,332.85733,18.592,333.86461,18.592
1476,332.88342,22.934,333.8907,22.934
1477,332.88797,0.757,333.89525,0.757
1478,333.05783,3.186,334.06511,3.186
1479,333.0592,0.667,274.04535,0.667
1480,333.09131,6.166,334.09859,6.166
1481,333.09137,5.482,334.09865,5.482
1482,333.09143,2.737,334.09871,2.737
1483,333.09146,6.848,334.09874,6.848
1484,333.09149,8.715,334.09877,8.715
1485,333.13058,1.463,334.13786,1.463
1486,333.19308,9.362,334.20036,9.362
1487,333.20474,16.622,334.21202,16.622
1488,333.9527,0.69,334.95997,0.69
1489,333.95288,0.686,298.98348,0.686
1490,334.05435,11.312,335.06163,11.312
1491,334.12567,0.814,335.13295,0.814
1492,334.18198,3.273,335.18925,3.273
1493,334.20236,9.502,335.20964,9.502
1494,334.20581,15.542,335.21309,15.542
1495,334.2135,12.575,335.22078,12.575
1496,334.21359,12.462,335.22087,12.462
1497,334.31149,19.249,335.31877,19.249
1498,334.89621,0.864,335.90349,0.864
1499,334.89624,0.78,335.90352,0.78
1500,334.92786,0.704,335.93513,0.704
1501,335.18225,10.67,336.18953,10.67
1502,335.18634,17.618,336.19362,17.618
1503,335.19763,13.158,336.20491,13.158
1504,335.19766,12.816,336.20494,12.816
1505,335.22031,14.177,336.22758,14.177
1506,335.25674,17.172,336.26402,17.172
1507,335.29556,18.17,336.30284,18.17
1508,335.936,0.775,336.94328,0.775
1509,336.06021,4.011,337.06749,4.011
1510,336.32718,19.721,337.33446,19.721
1511,336.44693,0.774,337.45421,0.774
1512,336.8045,0.759,299.8559,0.759
1513,336.80466,0.757,337.81193,0.757
1514,336.83286,0.737,337.84013,0.737
1515,336.83289,0.735,291.83468,0.735
1516,336.86816,1.29,337.87544,1.29
1517,336.8873,0.675,337.89458,0.675
1518,336.9729,0.597,337.98018,0.597
1519,337.04742,4.144,338.0547,4.144
1520,337.05402,12.304,338.06129,12.304
1521,337.20541,16.573,338.21269,16.573
1522,337.20593,6.918,338.21321,6.918
1523,337.21326,10.484,338.22053,10.484
1524,337.21326,10.957,338.22053,10.957
1525,337.21326,11.263,338.22053,11.263
1526,337.23584,13.93,338.24312,13.93
1527,337.23593,14.264,338.24321,14.264
1528,337.27222,17.758,338.27949,17.758
1529,337.31125,18.549,338.31853,18.549
1530,337.87589,0.749,338.88316,0.749
1531,338.06622,0.646,169.53675,0.646
1532,338.06628,0.643,339.07356,0.643
1533,338.34286,20.494,339.35014,20.494
1534,338.74411,0.728,339.75139,0.728
1535,338.98843,0.591,139.98729,0.591
1536,338.98853,0.592,339.9958,0.592
1537,339.19974,16.736,340.20701,16.736
1538,339.19974,16.823,340.20701,16.823
1539,339.22858,14.435,340.23585,14.435
1540,339.22882,14.939,340.2361,14.939
1541,339.22888,10.734,340.23616,10.734
1542,339.26514,14.667,340.27241,14.667
1543,339.26526,14.481,340.27254,14.481
1544,339.29034,18.714,340.29762,18.714
1545,339.29044,18.969,340.29771,18.969
1546,339.32666,18.977,340.33394,18.977
1547,339.93253,0.758,340.9398,0.758
1548,340.07785,0.817,341.08513,0.817
1549,340.21274,10.814,341.22001,10.814
1550,340.21277,15.774,341.22005,15.774
1551,340.21298,10.384,341.22026,10.384
1552,340.26044,8.526,341.26771,8.526
1553,340.28549,19.453,341.29277,19.453
1554,340.73624,0.714,341.74351,0.714
1555,340.9455,0.772,341.95277,0.772
1556,341.02988,0.589,342.03715,0.589
1557,341.20792,10.805,342.21519,10.805
1558,341.21912,4.128,342.22639,4.128
1559,341.23328,14.797,342.24055,14.797
1560,341.24426,8.991,342.25154,8.991
1561,341.24429,7.005,342.25157,7.005
1562,341.2446,10.913,342.25188,10.913
1563,341.26956,17.856,342.27684,17.856
1564,341.26965,15.22,342.27693,15.22
1565,341.28076,15.172,342.28804,15.172
1566,341.30606,19.064,342.31334,19.064
1567,341.30606,19.468,342.31334,19.468
1568,341.90353,0.687,342.91081,0.687
1569,341.90372,22.937,342.91099,22.937
1570,341.99033,0.819,342.9976,0.819
1571,341.99051,0.806,307.02111,0.806
1572,342.07397,0.815,343.08125,0.815
1573,342.0788,4.026,343.08607,4.026
1574,342.09659,3.855,686.20773,3.855
1575,342.09671,7.24,343.10399,7.24
1576,342.22842,7.554,343.2357,7.554
1577,342.22842,16.315,343.2357,16.315
1578,342.84079,0.744,343.84807,0.744
1579,343.17026,16.29,344.17753,16.29
1580,343.17029,15.859,344.17756,15.859
1581,343.2001,12.785,344.20738,12.785
1582,343.22351,11.814,344.23079,11.814
1583,343.32169,19.609,344.32896,19.609
1584,343.9483,0.765,344.95558,0.765
1585,343.96985,1.286,344.97713,1.286
1586,344.03879,0.614,363.05663,0.614
1587,344.13486,3.301,345.14213,3.301
1588,344.20761,7.758,345.21489,7.758
1589,344.24405,10.921,345.25133,10.921
1590,344.31674,17.896,345.32402,17.896
1591,344.45383,0.798,345.4611,0.798
1592,344.77789,0.693,345.78517,0.693
1593,344.77802,0.691,309.80861,0.691
1594,344.84897,18.594,345.85625,18.594
1595,344.84903,0.759,345.85631,0.759
1596,345.05411,6.918,346.06138,6.918
1597,345.12683,15.11,346.13411,15.11
1598,345.16586,15.117,346.17314,15.117
1599,345.17206,6.912,346.17933,6.912
1600,345.20279,6.483,346.21007,6.483
1601,345.28278,18.326,346.29005,18.326
1602,345.88876,0.777,346.89604,0.777
1603,345.94513,0.68,346.95241,0.68
1604,346.01538,4.106,347.02266,4.106
1605,346.05573,0.839,347.063,0.839
1606,346.75742,0.738,347.76469,0.738
1607,346.94687,0.759,347.95415,0.759
1608,347.07498,0.849,348.08226,0.849
1609,347.10284,1.047,348.11012,1.047
1610,348.08688,1.105,349.09416,1.105
1611,348.09125,0.857,349.09852,0.857
1612,348.81961,0.682,349.82689,0.682
1613,348.86185,0.757,349.86912,0.757
1614,349.16635,3.235,350.17363,3.235
1615,349.19763,8.732,350.20491,8.732
1616,349.19766,9.699,350.20494,9.699
1617,349.27853,13.252,350.28581,13.252
1618,349.88538,0.74,350.89265,0.74
1619,349.91483,0.754,350.9221,0.754
1620,350.03067,0.736,351.03795,0.736
1621,350.04034,0.811,351.04762,0.811
1622,350.18176,6.343,351.18904,6.343
1623,350.23132,11.206,351.2386,11.206
1624,350.76218,0.7,351.76945,0.7
1625,350.87,0.78,351.87727,0.78
1626,350.87009,0.863,351.87736,0.863
1627,350.87064,22.952,351.87791,22.952
1628,351.03317,10.091,352.04045,10.091
1629,351.08676,1.107,306.08856,1.107
1630,351.0993,1.105,352.10658,1.105
1631,351.1019,4.849,352.10917,4.849
1632,351.1019,5.363,352.10917,5.363
1633,351.10986,0.858,292.09601,0.858
1634,351.10995,0.857,352.11723,0.857
1635,351.13239,3.3,352.13966,3.3
1636,351.17221,12.057,352.17949,12.057
1637,351.19229,7.506,352.19957,7.506
1638,351.19229,10.484,352.19957,10.484
1639,351.19238,13.842,352.19966,13.842
1640,351.19241,13.57,352.19969,13.57
1641,351.19241,22.822,352.19969,22.822
1642,351.19247,7.305,352.19975,7.305
1643,351.21503,10.905,352.2223,10.905
1644,351.21518,11.077,352.22246,11.077
1645,351.21518,11.803,352.22246,11.803
1646,351.21521,11.198,352.22249,11.198
1647,351.22882,8.063,352.2361,8.063
1648,351.32703,19.383,352.3343,19.383
1649,351.8826,0.738,352.88988,0.738
1650,351.96152,0.773,352.96879,0.773
1651,352.22421,9.916,353.23149,9.916
1652,352.32214,18.454,353.32942,18.454
1653,352.44098,0.794,353.44826,0.794
1654,352.86227,0.769,353.86955,0.769
1655,352.8623,0.769,371.88015,0.769
1656,352.86844,0.87,353.87572,0.87
1657,352.8797,22.938,353.88698,22.938
1658,352.96777,0.594,353.97505,0.594
1659,353.00409,0.594,177.00568,0.594
1660,353.04886,8.863,354.05614,8.863
1661,353.04889,11.785,354.05617,11.785
1662,353.17422,16.276,354.1815,16.276
1663,353.1969,12.999,354.20418,12.999
1664,353.20029,15.782,354.20756,15.782
1665,353.20782,8.401,354.2151,8.401
1666,353.20795,9.206,354.21522,9.206
1667,353.21527,17.137,372.23311,17.137
1668,353.21548,17.141,354.22276,17.141
1669,353.23038,16.9,354.23765,16.9
1670,353.24442,12.1,354.25169,12.1
1671,353.24448,12.271,354.25175,12.271
1672,353.306,17.13,354.31328,17.13
1673,353.34238,19.225,354.34965,19.225
1674,354.06607,0.854,355.07335,0.854
1675,354.22849,12.595,355.23576,12.595
1676,354.22858,11.825,355.23585,11.825
1677,354.80215,0.745,355.80943,0.745
1678,354.82758,0.681,319.85817,0.681
1679,354.98355,0.603,355.99083,0.603
1680,355.06433,7.947,356.07161,7.947
1681,355.06442,11.385,356.0717,11.385
1682,355.06445,10.141,356.07173,10.141
1683,355.11795,8.335,356.12523,8.335
1684,355.15018,11.738,356.15745,11.738
1685,355.18735,13.259,356.19462,13.259
1686,355.26013,11.857,356.26741,11.857
1687,355.32169,19.383,356.32896,19.383
1688,355.32172,18.526,356.32899,18.526
1689,355.32178,18.062,356.32905,18.062
1690,355.32181,17.406,356.32908,17.406
1691,355.84171,0.728,356.84898,0.728
1692,355.90665,0.798,356.91392,0.798
1693,356.16388,3.264,357.17116,3.264
1694,356.17133,11.741,357.1786,11.741
1695,356.26251,17.99,357.26979,17.99
1696,356.35333,19.759,357.36061,19.759
1697,356.71021,0.716,155.856,0.716
1698,356.71024,0.715,357.71751,0.715
1699,356.9039,0.862,357.91118,0.862
1700,356.99905,0.654,320.05045,0.654
1701,356.99908,0.65,358.00636,0.65
1702,356.99924,0.653,312.00103,0.653
1703,357.06137,5.899,358.06865,5.899
1704,357.06152,5.899,179.0344,5.899
1705,357.20276,10.694,358.21004,10.694
1706,357.26453,18.828,358.2718,18.828
1707,357.30099,19.073,358.30827,19.073
1708,357.30103,18.94,358.3083,18.94
1709,357.33749,19.896,358.34477,19.896
1710,357.87769,0.693,358.88496,0.693
1711,357.92728,0.762,358.93455,0.762
1712,358.06445,0.838,359.07173,0.838
1713,358.17572,2.666,359.183,2.666
1714,358.17587,4.469,359.18315,4.469
1715,358.22333,7.758,359.2306,7.758
1716,358.22339,7.836,179.61533,7.836
1717,358.22342,7.849,359.2307,7.849
1718,358.22351,7.589,359.23079,7.589
1719,358.81476,0.743,359.82203,0.743
1720,358.91159,0.766,359.91887,0.766
1721,359.1196,0.773,300.10575,0.773
1722,359.1572,1.11,300.14334,1.11
1723,359.1683,1.077,360.17558,1.077
1724,359.1951,10.962,360.20238,10.962
1725,359.21832,10.921,360.2256,10.921
1726,359.28033,18.92,360.28761,18.92
1727,359.86783,0.741,360.8751,0.741
1728,359.88736,22.925,360.89464,22.925
1729,360.12988,1.117,361.13716,1.117
1730,360.23907,15.39,361.24635,15.39
1731,360.23911,15.63,361.24638,15.63
1732,360.2392,15.484,361.24647,15.484
1733,360.29068,16.77,361.29796,16.77
1734,360.82294,0.878,361.83021,0.878
1735,360.82315,0.763,361.83043,0.763
1736,361.01755,0.596,362.02482,0.596
1737,361.14035,1.453,362.14763,1.453
1738,361.19531,3.225,362.20259,3.225
1739,361.1976,5.12,362.20488,5.12
1740,361.19778,7.986,362.20506,7.986
1741,361.86444,0.743,362.87172,0.743
1742,361.88336,22.933,362.89064,22.933
1743,361.91437,0.756,362.92164,0.756
1744,362.23355,10.663,363.24083,10.663
1745,362.81467,18.598,363.82194,18.598
1746,362.81534,0.752,363.82261,0.752
1747,362.82806,0.881,325.87946,0.881
1748,362.89114,22.94,363.89842,22.94
1749,362.95917,0.71,363.96644,0.71
1750,363.21509,16.621,364.22236,16.621
1751,363.23877,9.564,364.24605,9.564
1752,363.2944,15.116,364.30168,15.116
1753,363.32675,18.709,364.33403,18.709
1754,363.85986,0.741,364.86714,0.741
1755,364.03897,5.65,365.04625,5.65
1756,364.05505,0.593,383.0729,0.593
1757,364.11832,1.103,365.12559,1.103
1758,364.35852,20.656,365.3658,20.656
1759,364.75482,0.725,365.7621,0.725
1760,364.94421,0.653,327.99561,0.653
1761,365.05118,0.852,366.05845,0.852
1762,365.11813,14.112,366.12541,14.112
1763,365.13904,10.584,366.14631,10.584
1764,365.20941,11.792,366.21669,11.792
1765,365.23071,17.174,366.23799,17.174
1766,365.24426,15.099,366.25154,15.099
1767,365.24448,15.48,366.25175,15.48
1768,365.34235,19.045,366.34962,19.045
1769,366.10873,0.783,367.11601,0.783
1770,366.37396,21.773,367.38124,21.773
1771,366.84378,0.78,329.89518,0.78
1772,367.10608,3.31,368.11336,3.31
1773,367.11774,1.1,368.12501,1.1
1774,367.15393,6.917,368.16121,6.917
1775,367.22357,6.958,368.23085,6.958
1776,367.2439,18.597,368.25117,18.597
1777,367.35803,19.512,368.36531,19.512
1778,367.93536,0.775,330.98676,0.775
1779,368.25516,13.122,369.26243,13.122
1780,368.25531,12.763,369.26259,12.763
1781,368.35312,20.125,369.3604,20.125
1782,368.35327,19.823,369.36055,19.823
1783,368.75684,0.697,369.76411,0.697
1784,368.83615,0.769,369.84343,0.769
1785,368.86465,0.749,369.87193,0.749
1786,368.9765,13.183,369.98378,13.183
1787,368.99911,0.58,185.0032,0.58
1788,369.13019,3.3,370.13746,3.3
1789,369.16965,9.374,370.17692,9.374
1790,369.21362,4.072,162.10771,4.072
1791,369.23929,11.392,370.24656,11.392
1792,369.23932,11.743,370.2466,11.743
1793,369.27588,12.759,370.28316,12.759
1794,369.30072,18.006,370.308,18.006
1795,369.30087,15.459,185.15407,15.459
1796,369.3009,15.457,370.30818,15.457
1797,369.3371,18.786,370.34437,18.786
1798,369.33728,19.753,370.34456,19.753
1799,369.7605,0.74,370.76777,0.74
1800,369.97656,0.627,370.98384,0.627
1801,370.10776,8.339,371.11503,8.339
1802,370.22336,11.08,371.23063,11.08
1803,370.22339,10.735,371.23067,10.735
1804,370.22342,10.88,371.2307,10.88
1805,370.24252,11.065,371.2498,11.065
1806,370.24261,10.256,371.24989,10.256
1807,370.24268,10.563,371.24995,10.563
1808,370.2597,10.807,371.26698,10.807
1809,370.27084,12.191,371.27812,12.191
1810,370.27094,8.406,371.27821,8.406
1811,370.27094,11.017,371.27821,11.017
1812,370.271,11.73,371.27827,11.73
1813,370.7757,0.745,371.78297,0.745
1814,370.87265,23.011,371.87993,23.011
1815,370.96869,0.604,371.97597,0.604
1816,371.05914,7.665,372.06642,7.665
1817,371.19348,9.205,372.20076,9.205
1818,371.22723,16.957,186.11726,16.957
1819,371.25485,10.542,372.26213,10.542
1820,371.31653,18.94,372.3238,18.94
1821,371.35287,20.534,372.36015,20.534
1822,371.81534,0.679,372.82261,0.679
1823,371.8667,0.747,372.87398,0.747
1824,372.02228,0.81,373.02955,0.81
1825,372.06573,16.69,373.07301,16.69
1826,372.23904,11.062,373.24632,11.062
1827,372.29071,16.562,373.29799,16.562
1828,372.34799,18.697,373.35527,18.697
1829,372.76743,0.735,373.7747,0.735
1830,373.08386,4.853,374.09114,4.853
1831,373.0921,0.839,374.09938,0.839
1832,373.16873,15.779,374.17601,15.779
1833,373.19708,11.802,374.20436,11.802
1834,373.2341,11.572,374.24138,11.572
1835,373.2594,18.401,374.26668,18.401
1836,373.81311,0.729,374.82039,0.729
1837,373.86459,0.747,374.87187,0.747
1838,374.03839,0.833,337.08979,0.833
1839,374.16165,3.265,375.16893,3.265
1840,374.24466,13.76,375.25194,13.76
1841,374.30612,17.189,375.3134,17.189
1842,374.88562,0.763,375.8929,0.763
1843,375.0307,8.863,376.03798,8.863
1844,375.15167,0.832,188.07947,0.832
1845,375.29019,15.631,376.29747,15.631
1846,375.31149,19.073,376.31877,19.073
1847,376.0994,0.592,188.55334,0.592
1848,376.18631,4.496,377.19359,4.496
1849,376.80948,0.681,341.84008,0.681
1850,376.93542,0.58,377.9427,0.58
1851,376.93555,0.578,317.92169,0.578
1852,377.01248,0.592,378.01976,0.592
1853,377.08545,0.79,378.09273,0.79
1854,377.15793,11.735,378.16521,11.735
1855,377.19269,5.605,378.19996,5.605
1856,377.23056,16.623,378.23784,16.623
1857,377.27313,6.915,378.28041,6.915
1858,377.30994,15.118,378.31721,15.118
1859,377.7446,0.695,378.75188,0.695
1860,377.88843,0.756,378.8957,0.756
1861,378.0723,4.104,379.07957,4.104
1862,378.09735,1.102,189.55231,1.102
1863,378.09763,0.859,379.1049,0.859
1864,378.74292,0.696,379.7502,0.696
1865,378.78903,0.754,379.79631,0.754
1866,378.78906,0.754,341.84046,0.754
1867,378.81747,0.734,379.82475,0.734
1868,379.19223,16.287,380.19951,16.287
1869,379.19299,3.219,380.20027,3.219
1870,379.22348,8.174,380.23076,8.174
1871,379.2464,17.172,380.25368,17.172
1872,379.25281,13.247,380.26008,13.247
1873,379.86658,22.915,380.87385,22.915
1874,379.88098,22.933,380.88826,22.933
1875,380.04657,0.828,381.05385,0.828
1876,380.21884,6.506,381.22612,6.506
1877,380.31689,19.69,381.32417,19.69
1878,380.35324,20.419,381.36052,20.419
1879,380.72882,0.729,381.7361,0.729
1880,380.89362,0.765,381.90089,0.765
1881,381.11288,16.409,382.12016,16.409
1882,381.22583,15.633,382.23311,15.633
1883,381.2316,16.788,382.23887,16.788
1884,381.2392,7.977,382.24647,7.977
1885,381.23923,7.974,191.12325,7.974
1886,381.25955,18.597,382.26683,18.597
1887,381.26053,15.117,382.26781,15.117
1888,381.26199,17.758,382.26927,17.758
1889,381.26202,18.042,382.2693,18.042
1890,381.37366,19.861,382.38093,19.861
1891,381.87921,22.93,382.88649,22.93
1892,382.26349,18.591,383.27077,18.591
1893,382.27094,6.923,383.27821,6.923
1894,382.55029,1.118,383.55757,1.118
1895,382.55029,2.487,767.11514,2.487
1896,382.72049,0.704,383.72777,0.704
1897,382.7261,0.727,383.73338,0.727
1898,383.1098,1.457,384.11708,1.457
1899,383.10983,1.112,192.05855,1.112
1900,383.10999,1.114,384.11726,1.114
1901,383.11426,3.558,384.12153,3.558
1902,383.12219,1.11,384.12947,1.11
1903,383.31662,18.234,384.3239,18.234
1904,383.35287,19.008,384.36015,19.008
1905,383.35306,18.074,384.36033,18.074
1906,384.10632,1.48,385.1136,1.48
1907,384.12549,1.463,385.13276,1.463
1908,384.28107,17.741,385.28834,17.741
1909,384.31155,18.925,385.31883,18.925
1910,384.31177,18.79,385.31904,18.79
1911,384.80991,0.888,385.81718,0.888
1912,384.80994,0.771,385.81721,0.771
1913,384.83795,0.748,385.84523,0.748
1914,385.10785,3.303,386.11513,3.303
1915,385.29568,19.063,386.30296,19.063
1916,385.29593,15.375,386.30321,15.375
1917,385.86539,22.93,386.87266,22.93
1918,385.88126,0.759,386.88853,0.759
1919,385.99042,0.954,386.99769,0.954
1920,386.01703,0.802,387.02431,0.802
1921,386.21176,12.088,387.21904,12.088
1922,386.44534,0.792,387.45262,0.792
1923,386.72971,0.701,387.73698,0.701
1924,386.75034,0.745,387.75761,0.745
1925,386.76279,0.691,351.79339,0.691
1926,386.80713,0.861,349.85852,0.861
1927,387.03336,0.853,388.04063,0.853
1928,387.18442,16.284,388.19169,16.284
1929,387.25,9.746,388.25728,9.746
1930,387.31143,19.605,388.31871,19.605
1931,387.3118,18.665,388.31907,18.665
1932,387.72864,0.701,388.73591,0.701
1933,387.93845,0.764,388.94572,0.764
1934,388.1553,15.181,389.16258,15.181
1935,388.15533,14.714,389.16261,14.714
1936,388.15533,17.056,389.16261,17.056
1937,388.17706,4.087,389.18434,4.087
1938,388.23401,8.088,389.24129,8.088
1939,388.2529,16.858,389.26018,16.858
1940,388.28534,14.524,389.29262,14.524
1941,388.28561,14.13,389.29289,14.13
1942,388.2858,14.648,389.29307,14.648
1943,388.74161,0.737,389.74888,0.737
1944,388.8385,0.863,389.84578,0.863
1945,388.94452,0.577,389.9518,0.577
1946,388.99973,0.822,390.007,0.822
1947,389.08804,3.328,390.09532,3.328
1948,389.12976,3.312,390.13704,3.312
1949,389.29083,18.407,390.29811,18.407
1950,389.31732,16.703,390.3246,16.703
1951,389.32724,18.771,390.33452,18.771
1952,389.34235,18.933,390.34962,18.933
1953,390.21469,9.065,391.22197,9.065
1954,390.26822,17.451,391.2755,17.451
1955,390.30112,14.453,391.30839,14.453
1956,390.30133,15.348,391.30861,15.348
1957,390.30136,14.973,391.30864,14.973
1958,390.30173,14.778,391.309,14.778
1959,390.80426,0.681,391.81154,0.681
1960,390.90012,0.649,391.90739,0.649
1961,391.07953,1.104,278.09394,1.104
1962,391.07965,1.109,392.08693,1.109
1963,391.125,3.316,392.13228,3.316
1964,391.19861,7.891,392.20589,7.891
1965,391.22137,11.391,392.22865,11.391
1966,391.22137,11.747,392.22865,11.747
1967,391.2851,14.862,392.29237,14.862
1968,391.28568,14.63,392.29295,14.63
1969,391.28589,18.728,392.29317,18.728
1970,391.90213,0.776,392.90941,0.776
1971,391.9111,0.689,392.91838,0.689
1972,391.91125,0.689,356.94185,0.689
1973,392.20526,10.879,393.21254,10.879
1974,392.20538,10.736,393.21266,10.736
1975,392.22891,11.797,393.23619,11.797
1976,392.22897,10.908,393.23625,10.908
1977,392.24417,9.858,393.25145,9.858
1978,392.28851,14.495,393.29579,14.495
1979,392.31689,14.779,393.32417,14.779
1980,392.31708,15.198,393.32435,15.198
1981,392.45016,0.548,786.91488,0.548
1982,392.85489,0.77,393.86217,0.77
1983,393.04129,7.667,394.04857,7.667
1984,393.26849,13.25,394.27577,13.25
1985,393.29486,14.102,394.30214,14.102
1986,393.29501,13.114,394.30229,13.114
1987,393.37378,19.596,788.76211,19.596
1988,393.37393,19.596,394.38121,19.596
1989,393.89435,0.766,394.90162,0.766
1990,393.98727,0.767,359.01787,0.767
1991,394.23447,7.355,395.24174,7.355
1992,394.33231,16.421,395.33958,16.421
1993,394.43179,0.793,395.43907,0.793
1994,394.76294,0.753,395.77022,0.753
1995,394.76315,0.751,357.81455,0.751
1996,394.7915,0.733,395.79878,0.733
1997,394.84573,0.678,359.87633,0.678
1998,394.8468,0.997,395.85408,0.997
1999,394.9126,16.845,395.91987,16.845
2000,394.95605,0.86,395.96333,0.86
2001,395.06573,4.853,396.07301,4.853
2002,395.15073,15.775,396.158,15.775
2003,395.16669,14.627,396.17396,14.627
2004,395.17072,3.22,396.17799,3.22
2005,395.25668,18.24,396.26396,18.24
2006,395.31021,13.263,396.31749,13.263
2007,395.31039,14.629,396.31767,14.629
2008,395.38931,20.262,396.39659,20.262
2009,395.45395,14.631,396.46123,14.631
2010,395.83438,0.744,396.84166,0.744
2011,395.95273,0.681,396.96,0.681
2012,396.15598,3.261,397.16325,3.261
2013,396.1886,9.364,397.19588,9.364
2014,396.34821,21.615,397.35548,21.615
2015,396.70267,0.734,397.70994,0.734
2016,396.73093,0.707,397.7382,0.707
2017,397.10779,14.916,398.11506,14.916
2018,397.22638,15.951,398.23366,15.951
2019,397.23419,10.921,398.24147,10.921
2020,397.33209,18.614,398.33937,18.614
2021,397.33231,16.365,398.33958,16.365
2022,397.36841,19.234,398.37568,19.234
2023,397.72977,0.696,398.73704,0.696
2024,397.89105,0.75,398.89833,0.75
2025,398.26572,15.378,399.27299,15.378
2026,398.69421,0.712,399.70149,0.712
2027,399.00974,0.586,200.00851,0.586
2028,399.08759,1.106,400.09486,1.106
2029,399.09598,1.109,400.10325,1.109
2030,399.09601,1.462,400.10328,1.462
2031,399.14008,11.747,400.14735,11.747
2032,399.24982,6.378,400.25709,6.378
2033,399.32648,19.688,400.33375,19.688
2034,399.86224,0.69,400.86952,0.69
2035,399.86285,22.937,400.87013,22.937
2036,400.01862,0.61,401.02589,0.61
2037,400.03275,0.823,365.06334,0.823
2038,400.07913,1.106,401.08641,1.106
2039,400.24484,8.159,401.25212,8.159
2040,400.24512,8.004,401.25239,8.004
2041,400.29666,15.222,401.30394,15.222
2042,400.29669,14.682,401.30397,14.682
2043,400.73645,0.694,401.74373,0.694
