Index,m/z,RT [min],Molecular Weight,Calibration RT [min]
2709,426.91727,0.698,425.90999,0.698
2710,427.30267,16.736,426.2954,16.736
2711,427.3027,16.736,404.31348,16.736
2712,427.37787,22.441,426.37059,22.441
2713,427.38916,18.707,426.38188,18.707
2714,427.77115,23.366,853.52774,23.366
2715,428.20984,1.006,427.20256,1.006
2716,428.26563,19.74,427.25835,19.74
2717,428.26886,22.891,427.26158,22.891
2718,428.33688,16.575,427.32961,16.575
2719,428.37326,15.741,427.36598,15.741
2720,428.6998,0.79,427.69252,0.79
2721,428.71225,0.765,427.70497,0.765
2722,429.22867,6.41,1284.66417,6.41
2723,429.26898,22.893,856.52341,22.893
2724,429.27652,23.425,428.26924,23.425
2725,429.27881,18.905,428.27153,18.905
2726,429.36841,19.791,428.36113,19.791
2727,429.37241,21.965,446.37569,21.965
2728,429.37253,21.959,428.36525,21.959
2729,429.37259,20.064,428.36531,20.064
2730,429.405,18.7,428.39772,18.7
2731,430.20096,17.424,429.19368,17.424
2732,430.34634,11.252,412.31252,11.252
2733,430.34637,11.259,429.3391,11.259
2734,430.35233,14.896,429.34505,14.896
2735,430.74762,22.051,859.48069,22.051
2736,430.74762,22.13,859.48069,22.13
2737,430.76978,11.253,429.7625,11.253
2738,430.84024,28.992,429.83296,28.992
2739,430.91339,28.92,429.90611,28.92
2740,431.16843,2.473,430.16115,2.473
2741,431.38379,18.305,430.37651,18.305
2742,431.38394,18.552,430.37667,18.552
2743,431.38812,20.059,430.38085,20.059
2744,431.75565,22.507,861.49674,22.507
2745,431.94199,0.817,408.95276,0.817
2746,431.99554,0.819,430.98827,0.819
2747,432.02539,2.264,862.03623,2.264
2748,432.28009,4.709,414.24626,4.709
2749,432.2933,11.255,431.28603,11.255
2750,432.69394,0.79,431.68666,0.79
2751,432.74142,0.777,431.73415,0.777
2752,432.76306,22.983,863.51157,22.983
2753,432.76334,22.767,863.51212,22.767
2754,432.79584,0.727,431.78856,0.727
2755,432.81659,0.725,409.82737,0.725
2756,432.81677,0.725,431.8095,0.725
2757,433.10562,0.828,432.09834,0.828
2758,433.77081,23.259,865.52707,23.259
2759,433.80118,29.003,865.5878,29.003
2760,433.8187,28.998,432.81142,28.998
2761,433.99249,0.917,865.97043,0.917
2762,434.29013,1.081,433.28285,1.081
2763,434.30493,23.734,866.59531,23.734
2764,434.30515,29.01,866.59574,29.01
2765,434.32376,19.79,433.31648,19.79
2766,434.32391,19.789,411.33469,19.789
2767,434.33902,14.691,433.33174,14.691
2768,434.50241,0.967,866.99027,0.967
2769,434.77875,23.663,867.54294,23.663
2770,435.20865,1.104,434.20137,1.104
2771,435.21686,18.57,434.20958,18.57
2772,435.30154,11.258,434.29427,11.258
2773,435.31308,29.017,868.61161,29.017
2774,436.34164,20.752,435.33437,20.752
2775,436.35461,15.68,435.34734,15.68
2776,436.76584,22.59,871.51712,22.59
2777,436.8588,0.721,435.85152,0.721
2778,436.87988,0.721,435.87261,0.721
2779,437.13382,1.021,436.12654,1.021
2780,437.20831,15.18,872.40207,15.18
2781,437.28671,5.031,436.27944,5.031
2782,437.37326,14.367,436.36598,14.367
2783,437.40973,16.178,436.40245,16.178
2784,438.29749,14.973,437.29021,14.973
2785,438.31885,20.771,396.28502,20.771
2786,438.31891,20.758,437.31163,20.758
2787,438.37851,16.974,437.37123,16.974
2788,438.72812,0.762,437.72084,0.762
2789,438.75726,20.762,875.49997,20.762
2790,438.75732,20.756,437.75005,20.756
2791,438.76169,0.734,437.75441,0.734
2792,439.10098,2.873,438.09371,2.873
2793,439.3389,17.856,438.33162,17.856
2794,440.36694,13.017,439.35967,13.017
2795,440.72531,0.774,439.71803,0.774
2796,441.23578,18.355,440.2285,18.355
2797,441.2724,19.733,440.26512,19.733
2798,441.27951,11.26,880.54447,11.26
2799,441.29721,21.613,440.28993,21.613
2800,441.31253,29.01,880.61051,29.01
2801,441.35468,18.91,418.36545,18.91
2802,441.80377,0.796,440.7965,0.796
2803,442.23721,18.566,441.22994,18.566
2804,442.27667,23.063,882.53879,23.063
2805,442.36752,17.347,441.36025,17.347
2806,442.38239,13.047,441.37511,13.047
2807,442.82465,0.724,441.81737,0.724
2808,443.25571,29.003,884.49686,29.003
2809,443.75543,22.279,885.49631,22.279
2810,444.23761,1.605,443.23033,1.605
2811,444.36166,13.234,443.35439,13.234
2812,444.41229,21.825,443.40502,21.825
2813,444.67343,0.769,443.66615,0.769
2814,444.74255,2.693,443.73528,2.693
2815,444.8873,0.698,443.88002,0.698
2816,445.81909,28.99,444.81182,28.99
2817,445.8403,0.788,444.83302,0.788
2818,446.19431,15.195,445.18703,15.195
2819,446.19446,15.185,890.37436,15.185
2820,446.43524,19.04,445.42797,19.04
2821,446.88721,28.938,445.87993,28.938
2822,446.88754,0.706,445.88027,0.706
2823,447.03824,1.042,446.03096,1.042
2824,447.34641,22.601,446.33913,22.601
2825,447.38269,22.636,446.37541,22.636
2826,447.81821,28.997,446.81093,28.997
2827,447.81839,29.022,446.81111,29.022
2828,447.89093,0.697,446.88365,0.697
2829,447.90338,28.849,446.8961,28.849
2830,447.96909,0.822,446.96181,0.822
2831,448.29022,16.868,447.28295,16.868
2832,448.29141,5.713,447.28414,5.713
2833,448.32098,28.984,447.31371,28.984
2834,448.39072,20.063,447.38344,20.063
2835,448.715,0.763,447.70772,0.763
2836,448.71509,0.788,415.6816,0.788
2837,448.75696,0.74,447.74968,0.74
2838,449.22375,1.888,448.21648,1.888
2839,449.22397,2.124,448.21669,2.124
2840,449.26904,1.559,448.26177,1.559
2841,449.30032,1.034,448.29305,1.034
2842,449.35977,22.436,448.3525,22.436
2843,449.88205,0.799,448.87477,0.799
2844,450.03165,0.841,449.02437,0.841
2845,450.37839,18.229,449.37111,18.229
2846,450.82416,28.994,449.81688,28.994
2847,451.15561,15.104,450.14833,15.104
2848,451.46176,16.765,450.45448,16.765
2849,452.31308,13.381,451.3058,13.381
2850,452.38416,18.708,451.37688,18.708
2851,452.39426,17.785,451.38698,17.785
2852,452.85339,0.714,451.84612,0.714
2853,453.25308,18.899,452.24581,18.899
2854,453.36816,12.123,452.36089,12.123
2855,453.6955,15.186,905.37644,15.186
2856,453.82236,0.787,452.81508,0.787
2857,454.29221,14.201,453.28493,14.201
2858,454.29239,14.5,453.28511,14.5
2859,454.70203,0.764,453.69475,0.764
2860,454.72287,0.76,453.71559,0.76
2861,454.91183,0.687,453.90456,0.687
2862,455.15912,3.863,454.15184,3.863
2863,455.32242,29.016,908.63028,29.016
2864,455.33395,18.225,454.32668,18.225
2865,455.82605,29.012,909.63755,29.012
2866,456.1254,6.919,455.11812,6.919
2867,456.1254,7.575,455.11812,7.575
2868,456.36166,15.053,455.35439,15.053
2869,456.36179,11.256,455.35451,11.256
2870,456.72003,0.759,455.71276,0.759
2871,457.11157,3.355,456.1043,3.355
2872,457.24817,18.16,415.21434,18.16
2873,457.30389,13.037,456.29662,13.037
2874,457.77808,0.787,456.7708,0.787
2875,457.8642,0.797,456.85692,0.797
2876,458.37729,11.257,457.37001,11.257
2877,458.38351,16.058,457.37624,16.058
2878,458.76434,0.737,435.77512,0.737
2879,458.76447,0.736,457.75719,0.736
2880,458.78589,0.733,457.77861,0.733
2881,459.77847,0.796,458.7712,0.796
2882,459.81342,0.79,458.80614,0.79
2883,459.89529,28.859,458.88802,28.859
2884,460.2323,1.012,459.22502,1.012
2885,460.24048,1.008,459.2332,1.008
2886,460.31119,4.71,459.30391,4.71
2887,460.41443,21.475,459.40715,21.475
2888,460.64731,0.77,459.64003,0.77
2889,460.76141,0.736,459.75414,0.736
2890,461.19849,17.425,460.19121,17.425
2891,461.21011,1.918,460.20284,1.918
2892,461.77631,0.791,460.76903,0.791
2893,461.81454,0.784,460.80727,0.784
2894,462.86136,0.707,461.85408,0.707
2895,463.02621,0.689,462.01894,0.689
2896,463.37762,21.997,462.37035,21.997
2897,464.31311,15.439,463.30583,15.439
2898,464.7312,0.742,463.72392,0.742
2899,464.75153,0.735,463.74425,0.735
2900,464.80673,13.032,927.59891,13.032
2901,465.47748,17.284,464.4702,17.284
2902,466.00558,0.912,464.99831,0.912
2903,466.0058,0.837,464.99852,0.837
2904,466.1105,20.315,465.10323,20.315
2905,466.15811,15.079,465.15083,15.079
2906,466.3288,14.054,465.32152,14.054
2907,466.32898,16.416,465.3217,16.416
2908,466.72806,0.744,465.72078,0.744
2909,467.28833,13.029,466.28105,13.029
2910,468.30798,12.766,467.30071,12.766
2911,468.30804,13.066,467.30077,13.066
2912,468.38907,16.185,467.38179,16.185
2913,468.81461,0.728,467.80733,0.728
2914,469.26736,19.734,468.26009,19.734
2915,469.79626,0.792,468.78899,0.792
2916,469.92422,28.947,468.91695,28.947
2917,470.14346,1.011,469.13619,1.011
2918,470.14362,0.842,469.13634,0.842
2919,470.2373,29.011,938.46006,29.011
2920,470.32608,20.752,469.3188,20.752
2921,470.55939,4.055,1408.65633,4.055
2922,470.6767,0.762,469.66942,0.762
2923,470.69675,0.763,469.68947,0.763
2924,471.10486,19.86,470.09758,19.86
2925,471.12744,1.015,470.12016,1.015
2926,471.24539,29.009,940.47623,29.009
2927,472.01376,0.831,471.00649,0.831
2928,472.01376,0.867,471.00649,0.867
2929,472.16086,2.373,471.15358,2.373
2930,472.25363,29.011,942.49271,29.011
2931,472.27609,4.148,471.26882,4.148
2932,472.35672,11.254,471.34944,11.254
2933,472.39301,13.232,471.38573,13.232
2934,472.44354,22.663,471.43627,22.663
2935,472.69409,0.778,471.68682,0.778
2936,472.91003,0.687,471.90276,0.687
2937,474.75992,0.732,473.75264,0.732
2938,474.78058,0.728,473.7733,0.728
2939,476.30618,5.023,458.27236,5.023
2940,476.3284,21.505,458.29457,21.505
2941,476.32849,21.503,475.32121,21.503
2942,477.06955,0.829,476.06227,0.829
2943,477.74994,0.787,476.74266,0.787
2944,478.32849,22.902,477.32121,22.902
2945,478.32883,22.16,477.32155,22.16
2946,478.61871,0.768,477.61144,0.768
2947,478.84311,0.725,477.83583,0.725
2948,478.84335,0.726,227.92707,0.726
2949,478.88104,0.709,477.87377,0.709
2950,479.49292,17.768,478.48564,17.768
2951,480.17349,16.13,479.16622,16.13
2952,480.30807,29.007,479.3008,29.007
2953,480.30811,14.742,479.30083,14.742
2954,480.30811,15.011,479.30083,15.011
2955,480.34454,15.012,479.33727,15.012
2956,480.72565,0.735,479.71837,0.735
2957,480.74582,0.731,479.73854,0.731
2958,481.12463,1.654,480.11736,1.654
2959,481.81711,29.053,480.80983,29.053
2960,482.32394,15.943,481.31667,15.943
2961,482.3602,14.907,481.35292,14.907
2962,482.40469,16.965,481.39742,16.965
2963,482.70215,0.742,481.69487,0.742
2964,482.87247,0.718,481.86519,0.718
2965,483.24863,2.459,482.24135,2.459
2966,484.05417,0.725,405.03296,0.725
2967,484.26761,29.005,966.52066,29.005
2968,484.39285,15.059,483.38558,15.059
2969,484.78842,0.73,461.7992,0.73
2970,484.7887,0.729,483.78142,0.729
2971,484.80927,0.725,483.80199,0.725
2972,486.17163,1.029,485.16435,1.029
2973,486.65802,0.788,485.65074,0.788
2974,486.67114,0.762,485.66387,0.762
2975,488.27988,2.371,487.2726,2.371
2976,488.28012,2.388,212.13218,2.388
2977,488.35742,14.948,487.35015,14.948
2978,488.65543,0.793,487.64815,0.793
2979,488.66785,0.76,487.66057,0.76
2980,488.87213,0.719,487.86485,0.719
2981,489.26727,13.034,488.26,13.034
2982,489.95395,0.89,488.94667,0.89
2983,489.95416,0.815,488.94689,0.815
2984,490.38867,19.121,489.3814,19.121
2985,490.6655,0.758,489.65822,0.758
2986,490.75452,0.731,489.74724,0.731
2987,490.77533,0.726,467.78611,0.726
2988,490.81662,28.993,507.81991,28.993
2989,490.81677,28.993,489.8095,28.993
2990,491.20819,20.763,490.20091,20.763
2991,491.26276,13.037,490.25548,13.037
2992,491.29745,17.39,490.29018,17.39
2993,492.18219,15.089,491.17491,15.089
2994,492.69684,0.774,491.68956,0.774
2995,492.84573,0.797,491.83846,0.797
2996,492.88013,0.691,491.87285,0.691
2997,493.37598,15.06,492.3687,15.06
2998,493.4725,18.186,492.46523,18.186
2999,493.99542,0.834,492.98815,0.834
3000,494.15286,15.092,493.14559,15.092
3001,494.27081,13.029,493.26354,13.029
3002,494.32355,13.339,493.31627,13.339
3003,494.35989,17.823,493.35262,17.823
3004,494.56564,20.599,493.55837,20.599
3005,494.81705,0.723,471.82783,0.723
3006,494.83817,0.728,493.83089,0.728
3007,494.90469,0.698,493.89742,0.698
3008,495.27432,13.024,494.26705,13.024
3009,496.24155,13.032,495.23427,13.032
3010,496.26627,13.031,495.25899,13.031
3011,496.30289,13.608,495.29561,13.608
3012,496.33945,14.558,495.33217,14.558
3013,496.33951,14.262,495.33223,14.262
3014,496.6871,0.778,495.67983,0.778
3015,496.71967,0.731,473.73044,0.731
3016,496.72076,0.735,495.71349,0.735
3017,498.27094,5.993,497.26366,5.993
3018,498.68402,0.772,497.67674,0.772
3019,498.90042,28.909,497.89314,28.909
3020,498.90045,28.892,419.87924,28.892
3021,499.05103,0.823,498.04375,0.823
3022,499.10806,0.828,498.10079,0.828
3023,499.25464,6.558,498.24736,6.558
3024,500.27646,13.288,499.26918,13.288
3025,501.28421,16.035,500.27693,16.035
3026,501.2933,11.259,500.28603,11.259
3027,502.2923,14.035,501.28502,14.035
3028,502.3161,17.377,484.28228,17.377
3029,502.31613,17.376,501.30885,17.376
3030,502.4978,21.147,501.49053,21.147
3031,502.63184,0.77,501.62456,0.77
3032,502.83881,28.988,501.83153,28.988
3033,503.07913,0.865,480.08991,0.865
3034,503.1503,1.017,502.14302,1.017
3035,503.79913,0.793,502.79186,0.793
3036,504.30807,14.862,503.3008,14.862
3037,504.33728,5.028,503.33,5.028
3038,504.34445,23.062,503.33718,23.062
3039,504.83255,29.06,503.82527,29.06
3040,504.86679,0.713,503.85951,0.713
3041,505.7482,28.999,463.71437,28.999
3042,505.92825,0.815,504.92098,0.815
3043,506.19797,16.129,505.19069,16.129
3044,506.36011,15.473,505.35283,15.473
3045,506.71588,0.742,505.7086,0.742
3046,507.2576,11.257,506.25032,11.257
3047,507.2576,11.258,524.26089,11.258
3048,507.27161,17.39,506.26433,17.39
3049,507.48798,17.103,506.4807,17.103
3050,507.84119,0.799,506.83391,0.799
3051,508.26825,5.712,1521.78292,5.712
3052,508.30313,15.519,507.29585,15.519
3053,508.34012,29.01,507.33284,29.01
3054,508.37576,15.383,507.36849,15.383
3055,508.37579,16.454,507.36852,16.454
3056,508.60129,5.702,1522.78203,5.702
3057,508.62326,0.794,507.61598,0.794
3058,508.71298,0.78,507.70571,0.78
3059,508.81958,0.799,507.8123,0.799
3060,508.82742,29.012,466.7936,29.012
3061,508.8562,28.985,507.84892,28.985
3062,509.81201,29.064,508.80474,29.064
3063,510.26605,11.257,509.25878,11.257
3064,510.35498,15.282,509.3477,15.282
3065,510.39139,16.351,509.38411,16.351
3066,510.48792,22.268,509.48064,22.268
3067,510.70947,0.743,509.7022,0.743
3068,510.81708,0.792,509.8098,0.792
3069,510.83307,0.717,487.84385,0.717
3070,511.29633,11.254,510.28905,11.254
3071,511.3024,15.891,510.29512,15.891
3072,511.78088,0.791,510.77361,0.791
3073,512.23688,11.262,511.2296,11.262
3074,512.41541,16.186,511.40813,16.186
3075,512.66107,0.772,511.6538,0.772
3076,512.6817,0.759,511.67443,0.759
3077,512.87488,0.699,511.8676,0.699
3078,513.13879,0.833,490.14957,0.833
3079,513.27045,7.816,512.26317,7.816
3080,514.67871,0.759,513.67143,0.759
3081,514.875,0.698,513.86772,0.698
3082,515.82404,0.799,514.81676,0.799
3083,515.89075,28.923,514.88347,28.923
3084,516.67596,0.77,515.66869,0.77
3085,516.72327,0.743,515.71599,0.743
3086,516.74475,0.733,515.73747,0.733
3087,518.60608,0.766,517.5988,0.766
3088,518.72003,0.739,517.71276,0.739
3089,518.72028,0.799,495.73105,0.799
3090,518.81177,28.991,439.79056,28.991
3091,519.73425,0.782,518.72698,0.782
3092,519.77301,0.788,518.76573,0.788
3093,520.3324,5.306,502.29857,5.306
3094,520.3324,5.315,519.32512,5.315
3095,520.33923,13.932,519.33196,13.932
3096,520.43542,20.757,519.42815,20.757
3097,520.43567,23.408,519.42839,23.408
3098,521.76971,0.789,520.76244,0.789
3099,522.20648,20.759,521.19921,20.759
3100,522.35504,29.003,521.34776,29.003
3101,522.35529,14.802,521.34801,14.802
3102,522.35529,15.071,521.34801,15.071
3103,522.68951,0.743,521.68224,0.743
3104,522.71021,0.738,521.70293,0.738
3105,522.89929,0.681,521.89202,0.681
3106,522.93872,3.707,1565.79433,3.707
3107,523.24536,17.38,522.23808,17.38
3108,523.85394,28.985,522.84667,28.985
3109,524.29779,14.823,523.29051,14.823
3110,524.33423,15.079,523.32695,15.079
3111,524.37085,16.001,523.36357,16.001
3112,524.5033,22.667,523.49602,22.667
3113,524.57635,20.766,523.56908,20.766
3114,525.06134,0.858,502.07212,0.858
3115,525.39105,23.406,524.38378,23.406
3116,526.25769,9.641,525.25041,9.641
3117,526.29236,14.067,525.28508,14.067
3118,526.31342,16.213,525.30614,16.213
3119,526.77368,0.73,525.76641,0.73
3120,527.10297,0.836,526.09569,0.836
3121,527.75507,0.795,526.74779,0.795
3122,527.84875,28.995,526.84148,28.995
3123,527.84882,29.062,526.84154,29.062
3124,528.17932,8.08,527.17204,8.08
3125,528.17944,9.069,527.17217,9.069
3126,528.30798,14.413,527.30071,14.413
3127,528.30811,14.807,527.30083,14.807
3128,528.33167,17.371,527.32439,17.371
3129,528.65607,0.761,527.64879,0.761
3130,529.47119,0.705,1056.92783,0.705
3131,529.47125,0.702,528.46398,0.702
3132,529.75226,0.787,528.74498,0.787
3133,530.28735,14.755,529.28008,14.755
3134,530.32355,15.145,529.31627,15.145
3135,530.34741,17.381,529.34014,17.381
3136,530.6322,0.773,529.62493,0.773
3137,530.65259,0.773,529.64531,0.773
3138,530.84894,0.699,529.84166,0.699
3139,531.01361,0.69,530.00633,0.69
3140,531.40741,22.119,530.40013,22.119
3141,531.84351,29.005,1061.67246,29.005
3142,532.21204,20.755,531.20476,20.755
3143,532.23499,20.768,531.22771,20.768
3144,532.33923,15.971,531.33196,15.971
3145,532.38391,14.956,531.37663,14.956
3146,532.71832,0.735,531.71105,0.735
3147,532.73956,0.729,531.73229,0.729
3148,533.35504,20.646,1064.69553,20.646
3149,533.35541,20.914,1064.69626,20.914
3150,533.45343,24.239,532.44615,24.239
3151,534.21112,7.419,533.20384,7.419
3152,534.23529,20.762,533.22801,20.762
3153,534.64703,0.763,533.63976,0.763
3154,534.69403,0.74,533.68675,0.74
3155,534.71558,0.733,533.7083,0.733
3156,535.12146,0.824,534.11418,0.824
3157,535.70795,0.794,534.70067,0.794
3158,536.16528,24.256,535.15801,24.256
3159,536.43726,24.892,535.42998,24.892
3160,536.50311,22.449,1606.48751,22.449
3161,537.39447,23.811,536.38719,23.811
3162,537.39471,23.699,514.40549,23.699
3163,537.91156,28.931,536.90428,28.931
3164,538.2652,5.701,537.25792,5.701
3165,538.38666,16.708,537.37938,16.708
3166,538.51898,23.026,537.51171,23.026
3167,538.56964,0.824,1075.12473,0.824
3168,538.68427,0.739,537.67699,0.739
3169,540.39301,16.42,539.38573,16.42
3170,540.53455,23.197,539.52727,23.197
3171,540.66046,0.776,539.65318,0.776
3172,540.6817,0.746,539.67443,0.746
3173,540.70233,0.738,539.69505,0.738
3174,540.89752,0.687,539.89025,0.687
3175,541.12042,24.258,540.11315,24.258
3176,541.12048,0.703,540.11321,0.703
3177,542.74738,0.73,541.7401,0.73
3178,542.76819,0.734,541.76091,0.734
3179,543.07202,0.82,542.06474,0.82
3180,543.6275,5.687,542.62023,5.687
3181,543.62787,5.699,1085.24118,5.699
3182,544.0824,0.837,543.07512,0.837
3183,544.33911,14.085,543.33183,14.085
3184,544.61658,0.795,543.6093,0.795
3185,546.28882,11.259,545.28154,11.259
3186,546.28918,11.252,523.29996,11.252
3187,546.34204,17.377,545.33476,17.377
3188,546.6264,0.763,545.61913,0.763
3189,547.3833,5.266,546.37602,5.266
3190,547.91241,0.812,546.90514,0.812
3191,547.91272,0.916,546.90544,0.916
3192,548.28412,11.264,547.27684,11.264
3193,548.46674,15.298,547.45946,15.298
3194,548.71271,0.738,547.70543,0.738
3195,548.73352,0.729,547.72624,0.729
3196,549.5603,0.829,526.57108,0.829
3197,549.56061,0.826,1097.10666,0.826
3198,549.93701,0.702,548.92974,0.702
3199,549.97137,1.497,548.9641,1.497
3200,550.29047,11.251,549.28319,11.251
3201,550.34949,15.567,549.34221,15.567
3202,550.38611,16.386,549.37883,16.386
3203,550.90906,0.701,549.90178,0.701
3204,551.95398,0.707,550.9467,0.707
3205,551.95447,0.889,550.94719,0.889
3206,551.95465,0.819,550.94737,0.819
3207,552.40179,16.677,551.39452,16.677
3208,552.40179,17.402,551.39452,17.402
3209,552.60742,21.209,551.60015,21.209
3210,552.65259,0.77,551.64531,0.77
3211,553.32715,17.39,552.31987,17.39
3212,553.36841,23.705,552.36113,23.705
3213,553.38928,22.113,552.38201,22.113
3214,554.28723,14.758,553.27995,14.758
3215,554.64618,0.772,553.6389,0.772
3216,554.85577,0.719,1107.69699,0.719
3217,554.90137,28.92,553.89409,28.92
3218,555.05011,5.676,554.04283,5.676
3219,555.05591,5.698,554.04863,5.698
3220,555.29236,5.696,554.28508,5.696
3221,555.53345,5.676,554.52617,5.676
3222,555.53412,23.891,554.52684,23.891
3223,555.53424,24.896,554.52696,24.896
3224,556.30273,15.123,555.29546,15.123
3225,556.39691,15.168,555.38963,15.168
3226,556.44128,16.176,555.43401,16.176
3227,556.7182,0.729,555.71092,0.729
3228,557.5473,0.822,1113.08005,0.822
3229,558.10333,5.692,557.09606,5.692
3230,560.36804,16.421,559.36077,16.421
3231,560.47034,23.702,559.46306,23.702
3232,560.59082,0.764,559.58354,0.764
3233,560.8678,0.697,559.86052,0.697
3234,561.29956,5.693,560.29228,5.693
3235,561.75757,0.791,560.75029,0.791
3236,562.89227,0.697,561.885,0.697
3237,563.31866,15.19,562.31139,15.19
3238,563.46503,0.7,1124.9155,0.7
3239,563.75525,0.788,562.74797,0.788
3240,563.88708,0.814,562.87981,0.814
3241,564.33136,17.371,563.32408,17.371
3242,564.35864,5.569,563.35137,5.569
3243,564.42883,22.518,563.42156,22.518
3244,564.67426,0.777,563.66698,0.777
3245,564.84174,16.707,1127.66892,16.707
3246,566.34625,16.706,1130.67795,16.706
3247,566.54999,23.711,565.54271,23.711
3248,566.67114,0.746,565.66387,0.746
3249,566.8476,16.711,1131.68064,16.711
3250,566.88763,28.903,565.88036,28.903
3251,566.88788,28.888,487.86667,28.888
3252,566.88837,0.698,565.88109,0.698
3253,567.29181,6.407,566.28453,6.407
3254,567.92847,0.821,566.92119,0.821
3255,568.33917,14.121,567.3319,14.121
3256,568.91895,0.706,567.91167,0.706
3257,569.38409,22.52,568.37682,22.52
3258,569.73944,0.793,568.73216,0.793
3259,569.84509,5.274,568.83782,5.274
3260,569.8454,5.269,1137.67624,5.269
3261,570.29187,7.53,569.28459,7.53
3262,570.35468,14.468,569.3474,14.468
3263,570.61914,0.774,569.61186,0.774
3264,570.64056,0.786,569.63329,0.786
3265,571.73682,0.784,570.72954,0.784
3266,572.33392,14.794,571.32665,14.794
3267,572.3576,17.386,571.35033,17.386
3268,572.85413,0.712,571.84685,0.712
3269,572.90308,0.705,549.91385,0.705
3270,573.23688,8.075,572.2296,8.075
3271,573.94861,0.706,550.95939,0.706
3272,573.94861,0.712,572.94133,0.712
3273,574.26587,5.69,1146.51719,5.69
3274,574.33728,15.195,573.33,15.195
3275,574.63385,0.775,573.62657,0.775
3276,574.70319,0.742,573.69591,0.742
3277,574.85919,5.269,1147.70383,5.269
3278,574.87531,0.695,573.86803,0.695
3279,576.40985,14.969,575.40257,14.969
3280,576.67908,0.744,575.6718,0.744
3281,576.69971,0.74,575.69243,0.74
3282,576.92236,28.938,575.91509,28.938
3283,577.27423,5.707,277.1425,5.707
3284,577.51831,21.521,576.51103,21.521
3285,577.69244,0.789,576.68517,0.789
3286,578.41742,17.682,577.41014,17.682
3287,578.56158,0.764,577.55431,0.764
3288,578.91309,1.148,577.90581,1.148
3289,579.29205,15.202,578.28478,15.202
3290,579.30499,5.62,578.29772,5.62
3291,579.72919,0.788,578.72191,0.788
3292,580.35492,16.714,579.34764,16.714
3293,580.63861,21.609,579.63133,21.609
3294,580.64752,0.78,579.64025,0.78
3295,580.64825,0.774,547.61476,0.774
3296,580.66888,0.739,579.66161,0.739
3297,580.86206,0.698,579.85478,0.698
3298,581.3075,6.64,580.30022,6.64
3299,581.30792,15.389,580.30065,15.389
3300,581.30792,15.392,598.31121,15.392
3301,581.74792,5.694,1161.4813,5.694
3302,582.64508,0.775,581.6378,0.775
3303,582.66571,0.743,581.65843,0.743
3304,582.86218,0.698,581.85491,0.698
3305,583.25262,5.69,1164.4907,5.69
3306,583.25299,5.687,582.24571,5.687
3307,583.32355,16.556,600.32684,16.556
3308,583.87775,28.888,582.87047,28.888
3309,584.64246,0.78,583.63518,0.78
3310,584.73175,0.731,583.72447,0.731
3311,586.61407,0.756,585.6068,0.756
3312,586.7287,0.731,585.72142,0.731
3313,587.55786,0.833,586.55058,0.833
3314,587.71051,0.793,586.70323,0.793
3315,588.58997,0.765,587.58269,0.765
3316,588.61078,0.763,587.6035,0.763
3317,588.82806,0.713,509.80685,0.713
3318,589.47955,24.094,588.47228,24.094
3319,589.88422,0.68,588.87694,0.68
3320,589.94324,0.702,588.93596,0.702
3321,590.88672,0.691,589.87944,0.691
3322,591.4953,24.497,590.48802,24.497
3323,591.97192,0.856,568.9827,0.856
3324,591.97229,0.852,590.96501,0.852
3325,592.67389,0.735,591.66661,0.735
3326,593.24817,5.704,592.24089,5.704
3327,595.93048,0.703,594.9232,0.703
3328,597.4585,0.703,1192.90244,0.703
3329,597.4585,0.705,596.45122,0.705
3330,598.54822,0.924,1195.08188,0.924
3331,598.54871,0.83,1195.08286,0.83
3332,598.61914,0.779,597.61186,0.779
3333,598.63892,0.741,597.63164,0.741
3334,598.66028,0.734,597.653,0.734
3335,599.00085,0.701,597.99358,0.701
3336,599.31842,15.016,598.31114,15.016
3337,600.88171,0.699,1199.74887,0.699
3338,601.33374,3.184,600.32646,3.184
3339,602.57477,0.795,601.56749,0.795
3340,603.28992,5.688,602.28264,5.688
3341,603.5318,24.953,602.52452,24.953
3342,603.5318,24.96,580.54258,24.96
3343,604.38409,16.714,603.37682,16.714
3344,604.43311,18.158,603.42583,18.158
3345,604.57251,0.797,603.56523,0.797
3346,604.58478,0.762,603.5775,0.762
3347,605.82404,3.894,604.81676,3.894
3348,605.87079,0.812,604.86351,0.812
3349,605.89862,28.898,526.87741,28.898
3350,605.89874,28.908,604.89147,28.908
3351,606.07495,3.891,605.06767,3.891
3352,606.44818,18.947,605.4409,18.947
3353,606.53571,0.813,605.52843,0.813
3354,606.56934,0.794,605.56206,0.794
3355,606.5824,0.76,605.57512,0.76
3356,606.91901,1.672,605.91173,1.672
3357,607.86823,0.814,606.86095,0.814
3358,608.0874,1.057,607.08013,1.057
3359,608.08838,0.893,607.0811,0.893
3360,608.38458,5.809,607.37731,5.809
3361,608.66956,21.964,607.66228,21.964
3362,608.86871,0.697,607.86144,0.697
3363,608.86896,0.69,1215.72336,0.69
3364,608.88452,0.699,607.87724,0.699
3365,609.33905,16.713,608.33177,16.713
3366,609.9129,0.817,608.90563,0.817
3367,610.18372,25.054,609.17644,25.054
3368,610.5636,0.795,609.55632,0.795
3369,610.76007,0.799,609.75279,0.799
3370,612.18158,0.991,611.1743,0.991
3371,612.31305,5.61,611.30577,5.61
3372,612.44476,4.511,611.43749,4.511
