ID,m/z,RT,ID,Name,Grade,Formula,Sim1,Sim2,Adduct,MS2_ID,Match_Seed,Level,Score
220,120.0656,0.811,C02115,['2-Methylserine'],1,C4H9NO3,0.41,0.53,-,10537,OSI00335,2,0.6
220,120.0656,0.811,C03678,['4-Amino-3-hydroxybutanoate'],1,C4H9NO3,0.45,0.53,-,10537,OSI00335,2,0.62
220,120.0656,0.811,C05519,['L-Allothreonine'],1,C4H9NO3,0.51,0.53,-,10537,OSI00335,2,0.63
220,120.0656,0.811,C12317,['D-Allothreonine'],1,C4H9NO3,0.51,0.53,-,10537,OSI00335,2,0.63
220,120.0656,0.811,HMDB0060587,['Aminoethoxyacetic acid'],2,C4H9NO3,0.41,0.42,-,10537,OSI00560,2,0.64
220,120.0656,0.811,HMDB0060587,['Aminoethoxyacetic acid'],1,C4H9NO3,0.41,0.53,-,10537,OSI00784,2,0.67
220,120.0656,0.811,HMDB0061148,['Hydroxyethyl glycine'],1,C4H9NO3,0.44,0.56,-,10537,C00099,2,0.67
221,120.06561,0.922,OSI00525,['L-Homoserine'],2,C4H9NO3,0.76,0.39,-,10537,OSI00502,1,0.54
221,120.06561,0.922,OSI00779,['Dl-Threonine'],2,C4H9NO3,0.56,0.39,-,10537,OSI00502,1,0.5
221,120.06561,0.922,OSI00793,['Dl-Homoserine'],2,C4H9NO3,0.76,0.39,-,10537,OSI00502,1,0.54
221,120.06561,0.922,C00820,['D-Threonine'],2,C4H9NO3,0.56,0.39,-,10537,OSI00502,1,0.5
221,120.06561,0.922,C02115,['2-Methylserine'],2,C4H9NO3,0.5,0.39,-,10537,OSI00502,1,0.48
221,120.06561,0.922,C03678,['4-Amino-3-hydroxybutanoate'],2,C4H9NO3,0.49,0.39,-,10537,OSI00502,1,0.49
221,120.06561,0.922,C05519,['L-Allothreonine'],2,C4H9NO3,0.56,0.39,-,10537,OSI00502,1,0.5
221,120.06561,0.922,C12317,['D-Allothreonine'],2,C4H9NO3,0.56,0.39,-,10537,OSI00502,1,0.5
221,120.06561,0.922,OSI00525,['L-Homoserine'],1,C4H9NO3,0.43,0.55,-,10537,OSI00386,1,0.49
221,120.06561,0.922,OSI00793,['Dl-Homoserine'],1,C4H9NO3,0.43,0.55,-,10537,OSI00386,1,0.49
221,120.06561,0.922,OSI00779,['Dl-Threonine'],1,C4H9NO3,0.51,0.53,-,10537,OSI00335,2,0.52
221,120.06561,0.922,C00820,['D-Threonine'],1,C4H9NO3,0.51,0.53,-,10537,OSI00335,2,0.52
221,120.06561,0.922,C02115,['2-Methylserine'],1,C4H9NO3,0.41,0.53,-,10537,OSI00335,2,0.49
221,120.06561,0.922,C03678,['4-Amino-3-hydroxybutanoate'],1,C4H9NO3,0.45,0.53,-,10537,OSI00335,2,0.52
221,120.06561,0.922,C05519,['L-Allothreonine'],1,C4H9NO3,0.51,0.53,-,10537,OSI00335,2,0.52
221,120.06561,0.922,C12317,['D-Allothreonine'],1,C4H9NO3,0.51,0.53,-,10537,OSI00335,2,0.52
221,120.06561,0.922,HMDB0060587,['Aminoethoxyacetic acid'],2,C4H9NO3,0.41,0.42,-,10537,OSI00560,2,0.54
221,120.06561,0.922,HMDB0060587,['Aminoethoxyacetic acid'],1,C4H9NO3,0.41,0.53,-,10537,OSI00784,2,0.58
221,120.06561,0.922,HMDB0061148,['Hydroxyethyl glycine'],1,C4H9NO3,0.44,0.56,-,10537,C00099,2,0.57
222,120.06561,1.062,-,-,-,-,-,-,-,10537,-,-,-
223,120.08074,1.599,-,-,-,-,-,-,-,10578,-,-,-
224,120.08079,1.601,OSI00601,['Indoline'],2,C8H9N,0.42,0.37,-,10578,C00637,3,0.45
225,120.10191,24.365,-,-,-,-,-,-,-,-1,-,-,-
226,121.02837,15.183,-,-,-,-,-,-,-,10593,-,-,-
227,121.02837,20.759,-,-,-,-,-,-,-,10594,-,-,-
228,122.07122,28.038,-,-,-,-,-,-,-,-1,-,-,-
229,122.07124,28.757,-,-,-,-,-,-,-,11099,-,-,-
230,122.07125,23.828,-,-,-,-,-,-,-,-1,-,-,-
231,122.08112,28.994,-,-,-,-,-,-,-,-1,-,-,-
232,122.08881,2.397,-,-,-,-,-,-,-,11102,-,-,-
233,122.54708,29.007,-,-,-,-,-,-,-,11104,-,-,-
234,122.92452,0.706,-,-,-,-,-,-,-,11105,-,-,-
235,123.04028,29.047,-,-,-,-,-,-,-,-1,-,-,-
236,123.04031,0.637,-,-,-,-,-,-,-,11107,-,-,-
237,123.04031,29.005,-,-,-,-,-,-,-,-1,-,-,-
238,123.04037,0.657,-,-,-,-,-,-,-,11107,-,-,-
239,123.04399,1.009,-,-,-,-,-,-,-,11107,-,-,-
240,123.04402,0.854,-,-,-,-,-,-,-,11107,-,-,-
241,123.05522,0.821,C20522,['Dihydrourocanate'],1,C6H8N2O2,0.69,0.57,-,11184,OSI00527,2,0.72
241,123.05522,0.821,HMDB0004988,['Pi-Methylimidazoleacetic acid'],1,C6H8N2O2,0.42,0.57,-,11184,OSI00527,2,0.68
241,123.05522,0.821,C05828,['Methylimidazoleacetic acid'],1,C6H8N2O2,0.4,1.0,-,11184,C20522,3,0.76
242,123.05524,0.953,OSI00360,['Nicotinamide'],2,C6H6N2O,0.44,0.42,-,11184,C06323,4,0.54
243,123.11678,1.01,-,-,-,-,-,-,-,-1,-,-,-
244,124.04117,0.636,-,-,-,-,-,-,-,11357,-,-,-
245,124.08664,24.014,-,-,-,-,-,-,-,11521,-,-,-
246,124.08665,23.775,-,-,-,-,-,-,-,11505,-,-,-
247,124.08667,25.155,-,-,-,-,-,-,-,11447,-,-,-
248,124.08667,25.463,-,-,-,-,-,-,-,11533,-,-,-
249,124.08667,25.517,-,-,-,-,-,-,-,11533,-,-,-
250,124.08667,25.603,-,-,-,-,-,-,-,11563,-,-,-
251,124.08667,25.95,-,-,-,-,-,-,-,11507,-,-,-
252,124.08667,26.088,-,-,-,-,-,-,-,11470,-,-,-
253,124.08667,26.18,-,-,-,-,-,-,-,11434,-,-,-
254,124.08667,26.383,-,-,-,-,-,-,-,11511,-,-,-
255,124.08667,26.563,-,-,-,-,-,-,-,11553,-,-,-
256,124.08669,25.395,-,-,-,-,-,-,-,11451,-,-,-
257,124.08669,26.244,-,-,-,-,-,-,-,11556,-,-,-
258,124.08669,26.635,-,-,-,-,-,-,-,11437,-,-,-
259,124.08669,26.795,-,-,-,-,-,-,-,11557,-,-,-
260,124.08669,28.757,-,-,-,-,-,-,-,11453,-,-,-
261,124.0867,24.759,-,-,-,-,-,-,-,11498,-,-,-
262,124.0867,24.85,-,-,-,-,-,-,-,11455,-,-,-
263,124.0867,25.428,-,-,-,-,-,-,-,11436,-,-,-
264,124.0867,26.846,-,-,-,-,-,-,-,11481,-,-,-
265,124.08693,24.946,-,-,-,-,-,-,-,11518,-,-,-
266,124.1059,1.572,-,-,-,-,-,-,-,11611,-,-,-
267,125.03792,0.641,-,-,-,-,-,-,-,-1,-,-,-
268,125.07084,25.848,-,-,-,-,-,-,-,-1,-,-,-
269,125.07092,25.64,-,-,-,-,-,-,-,-1,-,-,-
270,125.08215,25.519,-,-,-,-,-,-,-,11771,-,-,-
271,125.1073,25.631,-,-,-,-,-,-,-,-1,-,-,-
272,125.11213,1.568,-,-,-,-,-,-,-,11845,-,-,-
273,125.98624,0.618,-,-,-,-,-,-,-,-1,-,-,-
274,125.98625,0.637,-,-,-,-,-,-,-,-1,-,-,-
275,126.03309,29.01,-,-,-,-,-,-,-,11878,-,-,-
276,126.05262,0.794,-,-,-,-,-,-,-,11879,-,-,-
277,126.10251,23.774,-,-,-,-,-,-,-,-1,-,-,-
278,126.10252,28.759,-,-,-,-,-,-,-,11919,-,-,-
279,126.10253,24.09,-,-,-,-,-,-,-,-1,-,-,-
280,126.10255,28.037,-,-,-,-,-,-,-,11915,-,-,-
281,126.11546,1.569,-,-,-,-,-,-,-,11930,-,-,-
282,126.11549,1.567,-,-,-,-,-,-,-,11930,-,-,-
283,126.11822,1.555,-,-,-,-,-,-,-,11930,-,-,-
284,127.03891,2.452,-,-,-,-,-,-,-,11952,-,-,-
285,127.06143,28.995,-,-,-,-,-,-,-,-1,-,-,-
286,127.08664,1.927,-,-,-,-,-,-,-,-1,-,-,-
287,127.11169,26.083,-,-,-,-,-,-,-,12389,-,-,-
288,128.01926,0.639,-,-,-,-,-,-,-,12562,-,-,-
289,128.01927,0.647,-,-,-,-,-,-,-,12562,-,-,-
290,128.11813,25.334,-,-,-,-,-,-,-,12769,-,-,-
291,128.11813,25.631,-,-,-,-,-,-,-,12768,-,-,-
292,128.11818,27.166,-,-,-,-,-,-,-,-1,-,-,-
293,128.11818,27.975,-,-,-,-,-,-,-,-1,-,-,-
294,128.11818,28.619,-,-,-,-,-,-,-,-1,-,-,-
295,128.11818,28.759,-,-,-,-,-,-,-,-1,-,-,-
296,128.14337,1.961,-,-,-,-,-,-,-,12773,-,-,-
297,129.05223,0.705,-,-,-,-,-,-,-,-1,-,-,-
298,129.05453,20.729,-,-,-,-,-,-,-,-1,-,-,-
299,129.0546,13.486,-,-,-,-,-,-,-,-1,-,-,-
300,129.06578,27.606,-,-,-,-,-,-,-,-1,-,-,-
301,129.0658,28.417,-,-,-,-,-,-,-,-1,-,-,-
302,129.0658,28.642,-,-,-,-,-,-,-,-1,-,-,-
303,129.0659,0.804,C05715,['gamma-Amino-gamma-cyanobutanoate'],3,C5H8N2O2,0.45,-,-,-1,OSI00502,1,-
304,129.1386,0.653,-,-,-,-,-,-,-,12926,-,-,-
305,129.13864,0.674,-,-,-,-,-,-,-,12926,-,-,-
306,130.01682,0.64,-,-,-,-,-,-,-,12948,-,-,-
307,130.01683,0.65,-,-,-,-,-,-,-,12948,-,-,-
308,130.04991,0.866,HMDB0001843,['N-Acryloylglycine'],1,C5H7NO3,0.43,0.59,-,13086,OSI00350,2,0.61
308,130.04991,0.866,OSI00214,['Pyroglutamic acid'],1,C5H7NO3,0.48,0.81,-,13086,HMDB0029615,5,0.72
308,130.04991,0.866,C01877,['4-Oxoproline'],1,C5H7NO3,0.62,0.81,-,13086,HMDB0029615,5,0.77
308,130.04991,0.866,C02237,['5-Oxo-D-proline'],1,C5H7NO3,0.48,0.81,-,13086,HMDB0029615,5,0.73
308,130.04991,0.866,C04281,['L-1-Pyrroline-3-hydroxy-5-carboxylate'],1,C5H7NO3,0.46,0.64,-,13086,OSI00077,6,0.66
308,130.04991,0.866,C04282,['1-Pyrroline-4-hydroxy-2-carboxylate'],1,C5H7NO3,0.42,0.64,-,13086,OSI00077,6,0.66
308,130.04991,0.866,HMDB0001369,['Pyrroline hydroxycarboxylic acid'],1,C5H7NO3,0.46,0.64,-,13086,OSI00077,6,0.66
309,130.04991,1.029,HMDB0001843,['N-Acryloylglycine'],1,C5H7NO3,0.43,0.63,-,13095,OSI00350,2,0.7
309,130.04991,1.029,OSI00214,['Pyroglutamic acid'],1,C5H7NO3,0.48,0.86,-,13095,HMDB0029615,5,0.6
309,130.04991,1.029,C01877,['4-Oxoproline'],1,C5H7NO3,0.62,0.86,-,13095,HMDB0029615,5,0.65
309,130.04991,1.029,C02237,['5-Oxo-D-proline'],1,C5H7NO3,0.48,0.86,-,13095,HMDB0029615,5,0.61
309,130.04991,1.029,C04281,['L-1-Pyrroline-3-hydroxy-5-carboxylate'],1,C5H7NO3,0.46,0.71,-,13095,OSI00077,6,0.55
309,130.04991,1.029,C04282,['1-Pyrroline-4-hydroxy-2-carboxylate'],1,C5H7NO3,0.42,0.71,-,13095,OSI00077,6,0.54
309,130.04991,1.029,HMDB0001369,['Pyrroline hydroxycarboxylic acid'],1,C5H7NO3,0.46,0.71,-,13095,OSI00077,6,0.55
310,130.04993,0.802,OSI00530,['L-Glutamine'],1,C5H10N2O3,0.62,0.63,-,13086,OSI00502,1,0.68
310,130.04993,0.802,OSI00805,['Dl-Alanyl-glycine'],1,C5H10N2O3,0.48,0.63,-,13086,OSI00502,1,0.63
310,130.04993,0.802,OSI00850,['D-Glutamine'],1,C5H10N2O3,0.62,0.63,-,13086,OSI00502,1,0.68
310,130.04993,0.802,OSI01088,['Ala-gly'],1,C5H10N2O3,0.48,0.63,-,13086,OSI00502,1,0.63
310,130.04993,0.802,C16673,['Isoglutamine'],1,C5H10N2O3,0.52,0.63,-,13086,OSI00502,1,0.65
310,130.04993,0.802,HMDB0002031,['Ureidoisobutyric acid'],1,C5H10N2O3,0.43,0.63,-,13086,OSI00502,1,0.7
310,130.04993,0.802,HMDB0006899,['Alanylglycine'],1,C5H10N2O3,0.43,0.63,-,13086,OSI00502,1,0.64
311,130.06503,2.451,C06413,['Quinoline'],2,C9H7N,0.41,0.4,-,13390,OSI01522,1,0.47
311,130.06503,2.451,C06323,['Isoquinoline'],2,C9H7N,0.4,0.36,-,13390,OSI01330,3,0.45
311,130.06503,2.451,C06413,['Quinoline'],1,C9H7N,0.41,0.57,-,13390,HMDB0031208,3,0.52
311,130.06503,2.451,C06323,['Isoquinoline'],1,C9H7N,0.4,0.62,-,13390,C00637,3,0.53
312,130.08633,0.949,HMDB0029435,['L-trans-4-Methyl-2-pyrrolidinecarboxylic acid'],3,C6H11NO2,0.48,-,-,-1,HMDB0028873,3,-
312,130.08633,0.949,OSI00505,['L-Pipecolic acid'],3,C6H11NO2,0.53,-,-,-1,OSI00243,3,-
312,130.08633,0.949,OSI00757,['D-Pipecolinic acid'],3,C6H11NO2,0.53,-,-,-1,OSI00243,3,-
312,130.08633,0.949,OSI00781,['Dl-Pipecolinic acid'],3,C6H11NO2,0.53,-,-,-1,OSI00243,3,-
312,130.08633,0.949,HMDB0005960,['D-Pipecolic acid'],3,C6H11NO2,0.53,-,-,-1,OSI00243,3,-
312,130.08633,0.949,HMDB0029444,['2-Pyrrolidineacetic acid'],3,C6H11NO2,0.5,-,-,-1,OSI00243,3,-
313,130.15903,3.625,-,-,-,-,-,-,-,-1,-,-,-
314,130.52164,29.026,-,-,-,-,-,-,-,-1,-,-,-
315,130.52202,0.653,-,-,-,-,-,-,-,-1,-,-,-
316,130.53326,29.008,-,-,-,-,-,-,-,-1,-,-,-
317,131.04906,1.603,-,-,-,-,-,-,-,13860,-,-,-
318,131.08147,26.466,-,-,-,-,-,-,-,-1,-,-,-
319,131.08148,27.132,-,-,-,-,-,-,-,-1,-,-,-
320,131.08151,25.268,-,-,-,-,-,-,-,-1,-,-,-
321,131.08151,27.202,-,-,-,-,-,-,-,-1,-,-,-
322,131.11787,0.818,OSI00382,['N-Acetylputrescine'],2,C6H14N2O,0.41,0.49,-,13866,C00099,2,0.62
322,131.11787,0.818,OSI00382,['N-Acetylputrescine'],1,C6H14N2O,0.64,0.55,-,13866,OSI01242,2,0.71
323,131.53348,29.013,-,-,-,-,-,-,-,13888,-,-,-
324,132.06552,0.807,OSI00381,['N-Acetyl-β-alanine'],2,C5H9NO3,0.41,0.45,-,14288,OSI00502,1,0.64
324,132.06552,0.807,C01165,['L-Glutamate 5-semialdehyde'],2,C5H9NO3,0.6,0.45,-,14288,OSI00502,1,0.65
324,132.06552,0.807,C03341,['2-Amino-4-oxopentanoic acid'],2,C5H9NO3,0.62,0.45,-,14288,OSI00502,1,0.65
324,132.06552,0.807,C03741,['(S)-4-Amino-5-oxopentanoate'],2,C5H9NO3,0.45,0.45,-,14288,OSI00502,1,0.6
324,132.06552,0.807,C01165,['L-Glutamate 5-semialdehyde'],1,C5H9NO3,0.41,0.51,-,14288,OSI00498,1,0.61
324,132.06552,0.807,C03341,['2-Amino-4-oxopentanoic acid'],1,C5H9NO3,0.42,0.51,-,14288,OSI00498,1,0.61
324,132.06552,0.807,OSI00333,['N-Propionylglycine'],1,C5H9NO3,0.44,0.61,-,14288,OSI00386,1,0.66
324,132.06552,0.807,OSI00381,['N-Acetyl-β-alanine'],1,C5H9NO3,0.64,0.61,-,14288,OSI00386,1,0.76
324,132.06552,0.807,C01073,['N-Acetyl-beta-alanine'],1,C5H9NO3,0.52,0.61,-,14288,OSI00386,1,0.73
324,132.06552,0.807,C00430,['5-Aminolevulinate'],1,C5H9NO3,0.51,0.59,-,14288,OSI00350,2,0.69
324,132.06552,0.807,C01110,['5-Amino-2-oxopentanoic acid'],1,C5H9NO3,0.43,0.59,-,14288,OSI00350,2,0.61
324,132.06552,0.807,C03741,['(S)-4-Amino-5-oxopentanoate'],1,C5H9NO3,0.55,0.59,-,14288,OSI00350,2,0.68
324,132.06552,0.807,OSI00524,['L-Hydroxyproline'],2,C5H9NO3,0.64,0.44,-,14288,HMDB0028873,3,0.7
324,132.06552,0.807,C03440,['cis-4-Hydroxy-D-proline'],2,C5H9NO3,0.64,0.44,-,14288,HMDB0028873,3,0.7
324,132.06552,0.807,OSI00077,['trans-3-Hydroxy-L-proline'],1,C5H9NO3,0.67,0.76,-,14288,HMDB0029615,5,0.81
324,132.06552,0.807,OSI00524,['L-Hydroxyproline'],1,C5H9NO3,0.62,0.76,-,14288,HMDB0029615,5,0.79
324,132.06552,0.807,C03440,['cis-4-Hydroxy-D-proline'],1,C5H9NO3,0.62,0.76,-,14288,HMDB0029615,5,0.79
324,132.06552,0.807,C19706,['cis-3-Hydroxy-L-proline'],1,C5H9NO3,0.67,0.76,-,14288,HMDB0029615,5,0.81
324,132.06552,0.807,HMDB0002113,['3-Hydroxy-L-proline'],1,C5H9NO3,0.67,0.76,-,14288,HMDB0029615,5,0.81
325,132.07686,0.801,OSI01292,['3-Guanidinopropionic acid'],1,C4H9N3O2,0.47,0.53,-,14339,OSI00350,2,0.6
325,132.07686,0.801,OSI00922,['Creatine'],1,C4H9N3O2,0.43,0.68,-,14339,OSI00530,2,0.66
326,132.08075,2.441,-,-,-,-,-,-,-,14327,-,-,-
327,132.08359,1.136,-,-,-,-,-,-,-,14308,-,-,-
328,132.10167,1.192,OSI00514,['L-Leucine'],1,C6H13NO2,0.62,0.68,-,15114,OSI00502,1,0.68
328,132.10167,1.192,OSI00517,['L-Isoleucine'],1,C6H13NO2,0.51,0.68,-,15114,OSI00502,1,0.64
328,132.10167,1.192,OSI00539,['DL-Leucine'],1,C6H13NO2,0.62,0.68,-,15114,OSI00502,1,0.68
328,132.10167,1.192,OSI00556,['L-Allo-Isoleucine'],1,C6H13NO2,0.51,0.68,-,15114,OSI00502,1,0.64
328,132.10167,1.192,OSI00767,['D-Norleucine'],1,C6H13NO2,0.6,0.68,-,15114,OSI00502,1,0.57
328,132.10167,1.192,OSI00791,['Dl-Isoleucine'],1,C6H13NO2,0.51,0.68,-,15114,OSI00502,1,0.64
328,132.10167,1.192,OSI00797,['D-Leucine'],1,C6H13NO2,0.62,0.68,-,15114,OSI00502,1,0.68
328,132.10167,1.192,OSI01530,"['""(2R', '3R)-2-Amino-3-methylpentanoic acid""']",1,C6H13NO2,0.51,0.68,-,15114,OSI00502,1,0.64
328,132.10167,1.192,C01933,['L-Norleucine'],1,C6H13NO2,0.6,0.68,-,15114,OSI00502,1,0.57
328,132.10167,1.192,C02486,['(3R)-beta-Leucine'],1,C6H13NO2,0.46,0.68,-,15114,OSI00502,1,0.63
328,132.10167,1.192,C21092,['D-allo-Isoleucine'],1,C6H13NO2,0.51,0.68,-,15114,OSI00502,1,0.64
328,132.10167,1.192,HMDB0003640,['Beta-Leucine'],1,C6H13NO2,0.46,0.68,-,15114,OSI00502,1,0.63
328,132.10167,1.192,HMDB0013773,['D-Leucine'],1,C6H13NO2,0.62,0.68,-,15114,OSI00502,1,0.68
328,132.10167,1.192,C16647,"['""N', 'N-Diethylglycine""']",2,C6H13NO2,0.42,0.45,-,15114,OSI00335,2,0.61
328,132.10167,1.192,C16647,"['""N', 'N-Diethylglycine""']",1,C6H13NO2,0.4,1.0,-,15114,OSI00517,2,0.77
328,132.10167,1.192,C02378,['6-Aminohexanoate'],1,C6H13NO2,0.54,0.62,-,15114,OSI00560,2,0.69
329,132.1017,1.124,OSI00514,['L-Leucine'],1,C6H13NO2,0.62,0.68,-,15114,OSI00502,1,0.73
329,132.1017,1.124,OSI00517,['L-Isoleucine'],1,C6H13NO2,0.51,0.68,-,15114,OSI00502,1,0.68
329,132.1017,1.124,OSI00539,['DL-Leucine'],1,C6H13NO2,0.62,0.68,-,15114,OSI00502,1,0.73
329,132.1017,1.124,OSI00556,['L-Allo-Isoleucine'],1,C6H13NO2,0.51,0.68,-,15114,OSI00502,1,0.68
329,132.1017,1.124,OSI00767,['D-Norleucine'],1,C6H13NO2,0.6,0.68,-,15114,OSI00502,1,0.62
329,132.1017,1.124,OSI00791,['Dl-Isoleucine'],1,C6H13NO2,0.51,0.68,-,15114,OSI00502,1,0.68
329,132.1017,1.124,OSI00797,['D-Leucine'],1,C6H13NO2,0.62,0.68,-,15114,OSI00502,1,0.73
329,132.1017,1.124,OSI01530,"['""(2R', '3R)-2-Amino-3-methylpentanoic acid""']",1,C6H13NO2,0.51,0.68,-,15114,OSI00502,1,0.68
329,132.1017,1.124,C01933,['L-Norleucine'],1,C6H13NO2,0.6,0.68,-,15114,OSI00502,1,0.62
329,132.1017,1.124,C02486,['(3R)-beta-Leucine'],1,C6H13NO2,0.46,0.68,-,15114,OSI00502,1,0.68
329,132.1017,1.124,C21092,['D-allo-Isoleucine'],1,C6H13NO2,0.51,0.68,-,15114,OSI00502,1,0.68
329,132.1017,1.124,HMDB0003640,['Beta-Leucine'],1,C6H13NO2,0.46,0.68,-,15114,OSI00502,1,0.68
329,132.1017,1.124,HMDB0013773,['D-Leucine'],1,C6H13NO2,0.62,0.68,-,15114,OSI00502,1,0.73
329,132.1017,1.124,C16647,"['""N', 'N-Diethylglycine""']",2,C6H13NO2,0.42,0.45,-,15114,OSI00335,2,0.6
329,132.1017,1.124,C16647,"['""N', 'N-Diethylglycine""']",1,C6H13NO2,0.4,1.0,-,15114,OSI00517,2,0.76
329,132.1017,1.124,C02378,['6-Aminohexanoate'],1,C6H13NO2,0.54,0.62,-,15114,OSI00560,2,0.7
330,132.53122,29.013,-,-,-,-,-,-,-,15306,-,-,-
331,132.54729,1.14,-,-,-,-,-,-,-,15596,-,-,-
332,132.9982,0.657,-,-,-,-,-,-,-,15598,-,-,-
333,133.03172,2.95,-,-,-,-,-,-,-,15623,-,-,-
334,133.03177,0.921,-,-,-,-,-,-,-,15628,-,-,-
335,133.06862,0.86,-,-,-,-,-,-,-,15739,-,-,-
336,133.08379,2.385,-,-,-,-,-,-,-,15977,-,-,-
337,134.01888,0.786,-,-,-,-,-,-,-,16157,-,-,-
338,134.04475,0.837,OSI00802,['Dl-Aspartic acid'],1,C4H7NO4,0.67,0.74,-,16158,OSI00502,1,0.73
338,134.04475,0.837,C00049,['L-Aspartate'],1,C4H7NO4,0.67,0.74,-,16158,OSI00502,1,0.73
338,134.04475,0.837,C00402,['D-Aspartate'],1,C4H7NO4,0.67,0.74,-,16158,OSI00502,1,0.73
338,134.04475,0.837,C19911,['Iminodiacetate'],2,C4H7NO4,0.55,0.42,-,16158,OSI00350,2,0.65
338,134.04475,0.837,C19911,['Iminodiacetate'],1,C4H7NO4,0.53,1.0,-,16158,OSI00802,2,0.81
339,134.06793,1.567,-,-,-,-,-,-,-,16170,-,-,-
340,134.06798,1.567,-,-,-,-,-,-,-,16170,-,-,-
341,135.00276,0.888,-,-,-,-,-,-,-,-1,-,-,-
342,135.00276,0.888,-,-,-,-,-,-,-,-1,-,-,-
343,135.06776,1.008,-,-,-,-,-,-,-,-1,-,-,-
344,135.07901,24.014,-,-,-,-,-,-,-,-1,-,-,-
345,135.07901,25.429,-,-,-,-,-,-,-,-1,-,-,-
346,135.07901,26.589,-,-,-,-,-,-,-,-1,-,-,-
347,135.07901,27.389,-,-,-,-,-,-,-,-1,-,-,-
348,135.07901,28.642,-,-,-,-,-,-,-,-1,-,-,-
349,135.07903,27.129,-,-,-,-,-,-,-,-1,-,-,-
350,135.07904,25.205,-,-,-,-,-,-,-,-1,-,-,-
351,135.07904,28.456,-,-,-,-,-,-,-,-1,-,-,-
352,135.07906,25.632,-,-,-,-,-,-,-,-1,-,-,-
353,135.07906,28.807,-,-,-,-,-,-,-,-1,-,-,-
354,135.09639,2.378,-,-,-,-,-,-,-,16355,-,-,-
355,135.09953,2.384,-,-,-,-,-,-,-,16355,-,-,-
356,135.12056,1.198,-,-,-,-,-,-,-,16656,-,-,-
357,136.06177,28.996,-,-,-,-,-,-,-,17657,-,-,-
358,136.07568,1.008,-,-,-,-,-,-,-,18000,-,-,-
359,136.08054,1.565,-,-,-,-,-,-,-,18321,-,-,-
360,136.10579,2.382,-,-,-,-,-,-,-,18362,-,-,-
361,136.11205,1.014,-,-,-,-,-,-,-,18370,-,-,-
362,136.99992,29.002,-,-,-,-,-,-,-,-1,-,-,-
363,136.99997,29.004,-,-,-,-,-,-,-,-1,-,-,-
364,137.07086,24.457,-,-,-,-,-,-,-,18469,-,-,-
365,137.07104,0.753,-,-,-,-,-,-,-,18476,-,-,-
366,137.07104,0.791,-,-,-,-,-,-,-,18476,-,-,-
367,137.12497,1.208,-,-,-,-,-,-,-,-1,-,-,-
368,137.99838,29.0,-,-,-,-,-,-,-,-1,-,-,-
369,138.0274,0.635,-,-,-,-,-,-,-,-1,-,-,-
370,138.05263,0.795,-,-,-,-,-,-,-,18513,-,-,-
371,138.06613,24.848,-,-,-,-,-,-,-,-1,-,-,-
372,138.06613,24.989,-,-,-,-,-,-,-,-1,-,-,-
373,138.06613,25.212,-,-,-,-,-,-,-,-1,-,-,-
374,138.09132,1.405,OSI01352,['2-Hydroxyphenethylamine'],3,C8H11NO,0.59,-,-,-1,OSI01522,1,-
374,138.09132,1.405,OSI01444,['2-(3-Hydroxyphenyl)Ethylamine'],3,C8H11NO,0.43,-,-,-1,OSI01522,1,-
374,138.09132,1.405,OSI00053,['Tyramine'],3,C8H11NO,0.67,-,-,-1,OSI00498,1,-
375,138.09132,3.341,C01183,"['""N', 'N-Dimethylaniline N-oxide""']",3,C8H11NO,0.47,-,-,-1,OSI01522,1,-
375,138.09132,3.341,HMDB0029759,['2-Acetyl-1-ethylpyrrole'],3,C8H11NO,0.41,-,-,-1,HMDB0032025,3,-
376,138.90639,1.073,-,-,-,-,-,-,-,-1,-,-,-
377,138.99532,29.003,-,-,-,-,-,-,-,-1,-,-,-
378,138.99532,29.116,-,-,-,-,-,-,-,-1,-,-,-
379,139.01784,29.004,-,-,-,-,-,-,-,-1,-,-,-
380,139.01784,29.008,-,-,-,-,-,-,-,-1,-,-,-
381,139.03889,1.473,-,-,-,-,-,-,-,-1,-,-,-
382,139.07391,26.566,-,-,-,-,-,-,-,18534,-,-,-
383,139.07391,28.181,-,-,-,-,-,-,-,18559,-,-,-
384,139.07394,25.37,-,-,-,-,-,-,-,18549,-,-,-
385,139.07396,28.646,-,-,-,-,-,-,-,18556,-,-,-
386,139.07397,26.94,-,-,-,-,-,-,-,18545,-,-,-
387,139.5273,0.655,-,-,-,-,-,-,-,-1,-,-,-
388,139.98782,28.991,-,-,-,-,-,-,-,19050,-,-,-
389,139.98782,29.001,-,-,-,-,-,-,-,19050,-,-,-
390,140.06815,18.362,-,-,-,-,-,-,-,19112,-,-,-
391,140.06815,19.751,-,-,-,-,-,-,-,19148,-,-,-
392,140.06821,0.778,-,-,-,-,-,-,-,19126,-,-,-
393,140.08176,23.774,-,-,-,-,-,-,-,-1,-,-,-
394,140.08176,24.016,-,-,-,-,-,-,-,-1,-,-,-
395,140.08177,24.089,-,-,-,-,-,-,-,-1,-,-,-
396,140.08179,28.561,-,-,-,-,-,-,-,19178,-,-,-
397,140.08179,28.713,-,-,-,-,-,-,-,19164,-,-,-
398,140.08179,28.808,-,-,-,-,-,-,-,19164,-,-,-
399,140.14337,2.631,-,-,-,-,-,-,-,-1,-,-,-
400,140.90352,0.773,-,-,-,-,-,-,-,-1,-,-,-
