Index,m/z,RT [min],Molecular Weight,Calibration RT [min]
3807,535.62097,0.722,536.62825,0.722
3808,535.63647,0.728,536.64375,0.728
3809,535.94366,0.796,536.95094,0.796
3810,536.3717,18.873,537.37898,18.873
3811,536.50458,22.908,537.51185,22.908
3812,536.55457,0.803,537.56184,0.803
3813,536.62042,0.722,537.6277,0.722
3814,536.63379,0.72,537.64107,0.72
3815,536.9004,11.29,537.9077,11.29
3816,537.24091,14.626,538.24818,14.626
3817,537.48853,17.17,538.4958,17.17
3818,537.63281,0.726,538.64009,0.726
3819,537.93427,0.592,538.94154,0.592
3820,538.19318,3.311,539.20045,3.311
3821,538.30511,13.655,539.31239,13.655
3822,538.51996,19.046,539.52724,19.046
3823,538.63049,0.722,539.63777,0.722
3824,538.68762,0.744,539.6949,0.744
3825,538.77985,0.781,501.83124,0.781
3826,538.81274,22.925,539.82002,22.925
3827,539.25092,13.666,540.25819,13.666
3828,539.98663,0.801,480.97278,0.801
3829,540.05341,2.139,541.06068,2.139
3830,540.05347,1.103,541.06074,1.103
3831,540.14246,9.06,541.14973,9.06
3832,540.22009,10.65,541.22737,10.65
3833,540.24542,10.656,541.2527,10.656
3834,540.33002,17.648,541.33729,17.648
3835,540.61237,0.725,541.61964,0.725
3836,540.62781,0.723,541.63508,0.723
3837,541.14728,0.815,542.15455,0.815
3838,541.61035,0.726,542.61763,0.726
3839,541.90802,0.773,542.9153,0.773
3840,542.30811,0.818,543.31538,0.818
3841,542.31,16.797,543.31727,16.797
3842,542.34583,18.236,543.3531,18.236
3843,542.63361,0.69,543.64088,0.69
3844,542.71161,0.754,543.71889,0.754
3845,543.22449,3.271,544.23176,3.271
3846,543.34357,18.409,544.35084,18.409
3847,543.60901,0.725,544.61629,0.725
3848,543.62354,0.698,544.63081,0.698
3849,544.60663,0.725,545.61391,0.725
3850,544.63153,0.693,545.63881,0.693
3851,544.65167,0.736,545.65895,0.736
3852,544.81195,22.929,545.81923,22.929
3853,545.27008,13.657,546.27736,13.657
3854,545.46057,15.111,546.46785,15.111
3855,545.60431,0.724,546.61159,0.724
3856,545.62073,0.696,546.628,0.696
3857,546.61871,0.727,547.62599,0.727
3858,546.64502,0.732,547.6523,0.732
3859,547.21808,13.253,548.22536,13.253
3860,547.40002,20.078,548.4073,20.078
3861,547.68964,0.724,548.69691,0.724
3862,548.25641,3.253,549.26369,3.253
3863,548.64124,0.734,549.64851,0.734
3864,548.73279,0.762,549.74006,0.762
3865,548.95758,0.789,549.96486,0.789
3866,549.59924,0.726,550.60652,0.726
3867,549.61395,0.703,550.62123,0.703
3868,549.93951,0.839,550.94679,0.839
3869,549.95203,0.816,550.9593,0.816
3870,550.5965,0.717,551.60377,0.717
3871,550.6131,0.717,551.62037,0.717
3872,551.19373,18.596,552.201,18.596
3873,551.25684,14.625,552.26411,14.625
3874,551.46802,19.018,552.47529,19.018
3875,551.46802,19.194,552.47529,19.194
3876,551.61078,0.701,552.61806,0.701
3877,551.91913,0.794,506.92093,0.794
3878,551.91913,0.797,552.92641,0.797
3879,552.27216,17.376,553.27943,17.376
3880,552.61005,0.702,553.61732,0.702
3881,552.62134,0.726,553.62861,0.726
3882,552.66632,0.745,553.6736,0.745
3883,553.03571,10.526,554.04298,10.526
3884,553.23615,13.661,554.24342,13.661
3885,553.2374,8.865,554.2447,8.865
3886,553.27777,10.109,554.28505,10.109
3887,553.28754,3.224,554.29481,3.224
3888,553.48352,19.385,554.4908,19.385
3889,553.48358,19.3,554.49086,19.3
3890,553.51575,10.498,554.52302,10.498
3891,553.61951,0.726,554.62678,0.726
3892,554.26166,9.298,555.26893,9.298
3893,554.60504,0.725,555.61232,0.725
3894,554.61877,0.723,555.62605,0.723
3895,554.66266,0.744,555.66994,0.744
3896,555.1104,15.88,520.141,15.88
3897,555.2724,16.363,556.27968,16.363
3898,555.28302,14.638,556.2903,14.638
3899,555.61609,0.724,556.62337,0.724
3900,555.63617,0.693,556.64345,0.693
3901,555.96143,0.816,519.01282,0.816
3902,556.1161,12.81666667,557.1234,12.81666667
3903,556.19104,3.312,557.19832,3.312
3904,556.32556,17.762,557.33284,17.762
3905,556.36169,18.234,557.36897,18.234
3906,556.5979,0.705,557.60518,0.705
3907,556.59973,0.709,575.61757,0.709
3908,556.60089,0.727,255.80134,0.727
3909,556.6283,0.735,557.63557,0.735
3910,556.77734,0.766,557.78462,0.766
3911,556.77771,18.594,557.78499,18.594
3912,557.03522,14.66,1116.08499,14.66
3913,557.21198,15.124,558.21925,15.124
3914,557.2619,13.662,558.26918,13.662
3915,557.4574,19.706,558.46467,19.706
3916,557.62659,0.736,558.63386,0.736
3917,558.26013,12.435,559.26741,12.435
3918,558.26013,12.443,1118.53482,12.443
3919,558.59344,0.705,559.60072,0.705
3920,558.62537,0.732,559.63264,0.732
3921,558.68616,0.755,559.69343,0.755
3922,558.78253,0.871,559.78981,0.871
3923,558.80951,22.929,559.81679,22.929
3924,559.25183,10.655,560.25911,10.655
3925,559.30768,18.6,560.31495,18.6
3926,559.47284,20.162,560.48012,20.162
3927,559.81372,13.459,1121.64199,13.459
3928,559.81476,22.935,560.82203,22.935
3929,560.40796,19.905,561.41524,19.905
3930,560.62524,0.73,561.63252,0.73
3931,560.84003,17.127,561.8473,17.127
3932,561.22241,3.271,562.22969,3.271
3933,561.23328,13.658,562.24055,13.658
3934,561.48822,20.512,562.4955,20.512
3935,561.60571,0.729,562.61299,0.729
3936,561.96863,0.804,562.9759,0.804
3937,562.03534,1.102,563.04262,1.102
3938,562.03558,2.144,563.04286,2.144
3939,562.12433,9.067,563.13161,9.067
3940,562.20209,10.649,563.20936,10.649
3941,562.246,13.5,563.2533,13.5
3942,562.60382,0.723,563.6111,0.723
3943,562.62,0.729,563.62727,0.729
3944,562.63525,0.691,563.64253,0.691
3945,562.79822,16.851,563.80549,16.851
3946,562.79846,0.771,563.80574,0.771
3947,563.02753,10.583,564.0348,10.583
3948,563.02753,10.584,1128.06961,10.584
3949,563.02759,10.461,1128.06973,10.461
3950,563.12921,0.818,564.13649,0.818
3951,563.14343,11.806,564.15071,11.806
3952,563.24866,14.64,564.25593,14.64
3953,563.2746,14.63,564.28187,14.63
3954,564.18317,1.109,565.19044,1.109
3955,564.18323,1.462,565.1905,1.462
3956,564.53595,20.704,565.54323,20.704
3957,564.60071,0.72,565.60798,0.72
3958,564.61584,0.731,565.62312,0.731
3959,564.78986,0.769,565.79713,0.769
3960,565.03247,13.718,566.03975,13.718
3961,565.03259,13.63,1132.07974,13.63
3962,565.0479,0.62,566.0552,0.62
3963,565.1753,0.668333333,283.0913,0.668333333
3964,565.27771,10.625,566.28499,10.625
3965,565.51984,17.76,566.52711,17.76
3966,566.25427,3.243,567.26155,3.243
3967,566.47882,18.046,1134.97219,18.046
3968,566.47906,18.055,567.48634,18.055
3969,566.5979,0.72,567.60518,0.72
3970,566.67725,0.688,567.68452,0.688
3971,566.73163,0.752,567.73891,0.752
3972,567.07867,11.742,568.08595,11.742
3973,567.25189,13.655,568.25917,13.655
3974,567.58014,0.711,568.58742,0.711
3975,568.27753,12.209,569.2848,12.209
3976,568.57831,0.713,569.58558,0.713
3977,568.59619,0.725,569.60347,0.725
3978,568.63892,0.739,569.64619,0.739
3979,568.67352,0.688,569.6808,0.688
3980,569.19891,13.248,570.20619,13.248
3981,569.57697,0.712,532.62836,0.712
3982,569.57745,0.711,570.58473,0.711
3983,569.59229,0.727,570.59956,0.727
3984,569.95502,0.8,510.94116,0.8
3985,569.99292,0.839,571.0002,0.839
3986,570.34058,17.538,571.34785,17.538
3987,570.34088,17.758,571.34816,17.758
3988,570.5545,17.751,571.56178,17.751
3989,570.57538,0.712,571.58266,0.712
3990,570.63562,0.745,571.6429,0.745
3991,571.05505,0.806,572.06233,0.806
3992,571.27771,13.66,572.28499,13.66
3993,571.28522,3.221,572.29249,3.221
3994,571.28839,16.684,572.29567,16.684
3995,571.58826,0.723,572.59553,0.723
3996,571.60834,0.698,572.61561,0.698
3997,571.92126,0.844,572.92854,0.844
3998,571.93427,0.829,590.95211,0.829
3999,571.93433,0.806,572.9416,0.806
4000,572.16858,3.326,573.17586,3.326
4001,572.57111,0.712,573.57838,0.712
4002,572.58789,0.725,573.59517,0.725
4003,572.60242,0.7,527.60421,0.7
4004,572.60339,0.698,573.61067,0.698
4005,572.60339,0.732,573.61067,0.732
4006,572.75128,0.76,263.87654,0.76
4007,573.57318,17.746,574.58046,17.746
4008,573.60199,0.697,574.60927,0.697
4009,573.81158,22.928,1149.63772,22.928
4010,573.81195,22.939,574.81923,22.939
4011,573.966,0.663,574.97328,0.663
4012,574.74432,0.763,575.7516,0.763
4013,574.81818,22.926,1151.65091,22.926
4014,574.93689,0.599,575.94417,0.599
4015,575.25964,10.508,576.26692,10.508
4016,575.46796,18.842,576.47523,18.842
4017,575.46796,19.436,576.47523,19.436
4018,575.73486,0.691,576.74214,0.691
4019,575.94958,0.797,576.95686,0.797
4020,576.02411,13.701,577.03139,13.701
4021,576.24384,9.304,577.25111,9.304
4022,576.61279,0.698,577.62007,0.698
4023,576.68347,0.746,577.69075,0.746
4024,577.10498,16.295,578.11226,16.295
4025,577.2644,14.641,578.27168,14.641
4026,577.28998,14.625,578.29725,14.625
4027,577.48352,19.085,578.4908,19.085
4028,577.48364,19.162,578.49092,19.162
4029,577.62311,0.733,578.63038,0.733
4030,577.79773,22.937,1157.61001,22.937
4031,577.79803,22.927,578.80531,22.927
4032,577.94275,0.797,578.95003,0.797
4033,577.94293,0.801,540.99433,0.801
4034,578.18622,3.314,579.19349,3.314
4035,578.51526,18.804,579.52254,18.804
4036,578.56207,0.713,579.56935,0.713
4037,578.59235,0.702,579.59962,0.702
4038,578.60919,0.695,579.61647,0.695
4039,578.68036,0.744,579.68764,0.744
4040,578.77234,0.868,579.77962,0.868
4041,578.77277,0.778,579.78004,0.778
4042,578.88727,0.557,289.94727,0.557
4043,579.02661,0.639,580.03389,0.639
4044,579.0274,0.568333333,580.0347,0.568333333
4045,579.1697,9.33,580.177,9.33
4046,579.26947,13.662,580.27675,13.662
4047,579.29346,10.913,580.30073,10.913
4048,579.49921,19.463,580.50648,19.463
4049,579.57684,0.728,580.58412,0.728
4050,579.59241,0.725,580.59968,0.725
4051,579.9538,0.629,580.96107,0.629
4052,580.03021,0.641,581.03749,0.641
4053,580.58978,0.719,581.59706,0.719
4054,580.7641,0.77,543.81549,0.77
4055,580.76434,0.769,581.77162,0.769
4056,580.93774,0.626,581.94502,0.626
4057,581.16797,11.391,582.17525,11.391
4058,581.2356,12.18,582.2429,12.18
4059,581.5152,19.99,582.52247,19.99
4060,581.60126,0.724,582.60853,0.724
4061,582.34015,17.788,583.34743,17.788
4062,582.34088,17.982,583.34816,17.982
4063,582.37732,18.418,583.3846,18.418
4064,582.39038,19.896,583.39766,19.896
4065,582.47375,17.915,583.48103,17.915
4066,582.55615,0.715,583.56343,0.715
4067,582.59937,0.727,583.60664,0.727
4068,582.6203,0.695,583.62758,0.695
4069,583.21497,13.246,584.22224,13.246
4070,583.59778,0.719,584.60505,0.719
4071,583.95093,0.797,292.4791,0.797
4072,583.95093,0.802,584.9582,0.802
4073,584.35645,18.185,585.36372,18.185
4074,584.35645,18.548,585.36372,18.548
4075,584.39294,18.942,585.40022,18.942
4076,584.55383,0.714,585.56111,0.714
4077,584.55396,0.718,603.5718,0.718
4078,584.58337,0.729,585.59065,0.729
4079,584.59412,0.725,585.60139,0.725
4080,584.70093,0.748,585.7082,0.748
4081,585.11108,0.816,586.11836,0.816
4082,585.25684,14.635,586.26411,14.635
4083,585.38721,6.917,586.39448,6.917
4084,585.59351,0.725,586.60078,0.725
4085,585.92883,0.831,586.93611,0.831
4086,586.16589,1.471,587.17317,1.471
4087,586.42432,19.903,587.43159,19.903
4088,586.59253,0.724,587.59981,0.724
4089,586.6366,0.736,587.64387,0.736
4090,586.66211,0.686,587.66939,0.686
4091,586.69385,0.75,587.70112,0.75
4092,586.8537,0.644,587.86098,0.644
4093,586.95917,8.864,587.96644,8.864
4094,587.26276,3.218,588.27003,3.218
4095,587.57501,0.704,588.58229,0.704
4096,588.0755,0.69,589.0828,0.69
4097,588.0759,0.696666667,589.0832,0.696666667
4098,588.43945,20.759,589.44673,20.759
4099,588.54437,0.715,271.77308,0.715
4100,588.54492,0.715,589.5522,0.715
4101,588.57385,0.712,589.58113,0.712
4102,588.63239,0.734,589.63966,0.734
4103,588.65973,0.686,589.66701,0.686
4104,589.22827,14.633,590.23555,14.633
4105,589.3695,17.80166667,590.3768,17.80166667
4106,589.53699,0.801,1181.08853,0.801
4107,589.67242,0.724,590.6797,0.724
4108,590.25964,12.205,591.26692,12.205
4109,590.56769,0.71,591.57496,0.71
4110,590.58533,0.723,591.5926,0.723
4111,590.71832,0.761,591.7256,0.761
4112,591.18085,13.257,592.18812,13.257
4113,591.2579,18.58333333,592.2652,18.58333333
4114,591.46265,18.154,592.46992,18.154
4115,591.46295,18.394,592.47023,18.394
4116,591.56793,0.708,592.57521,0.708
4117,591.5838,0.728,592.59108,0.728
4118,591.79529,22.937,1185.60513,22.937
4119,591.79553,22.931,592.80281,22.931
4120,592.3313,18.404,593.33858,18.404
4121,592.58197,0.724,593.58925,0.724
4122,592.60571,0.694,593.61299,0.694
4123,593.1504,7.875,594.1577,7.875
4124,593.47827,18.393,594.48555,18.393
4125,593.47852,18.465,594.48579,18.465
4126,593.47864,18.676,594.48591,18.676
4127,593.47876,18.535,594.48604,18.535
4128,593.57965,0.72,594.58693,0.72
4129,593.80792,22.937,594.8152,22.937
4130,593.80804,22.941,1189.63064,22.941
4131,593.9162,0.8,556.96759,0.8
4132,594.48199,18.464,595.48927,18.464
4133,594.56354,0.709,549.56533,0.709
4134,594.56372,0.709,595.571,0.709
4135,594.57874,0.727,595.58601,0.727
4136,594.65417,0.742,595.66145,0.742
4137,595.28857,10.692,596.29585,10.692
4138,595.49438,19.024,596.50166,19.024
4139,595.56287,0.712,596.57014,0.712
4140,595.59229,0.726,596.59956,0.726
4141,595.78119,22.936,596.78847,22.936
4142,596.08667,0.572,597.09395,0.572
4143,596.35657,17.985,597.36384,17.985
4144,596.55933,0.709,551.56112,0.709
4145,596.56018,0.715,597.56746,0.715
4146,596.59003,0.687,597.5973,0.687
4147,596.64734,0.743,597.65462,0.743
4148,597.23041,15.116,598.23768,15.116
4149,597.24213,10.522,598.2494,10.522
4150,597.26752,10.511,616.28536,10.511
4151,597.2677,10.512,598.27498,10.512
4152,597.30432,16.925,598.3116,16.925
4153,597.30438,16.727,598.31166,16.727
4154,597.79437,22.928,1197.6033,22.928
4155,597.79443,22.94,598.80171,22.94
4156,597.93201,0.802,598.93928,0.802
4157,598.22571,9.304,599.23298,9.304
4158,598.30768,16.733,1198.62991,16.733
4159,598.30774,16.727,599.31502,16.727
4160,598.37207,18.542,599.37935,18.542
4161,598.37213,18.689,599.37941,18.689
4162,598.3725,18.865,599.37977,18.865
4163,598.58612,0.72,599.5934,0.72
4164,599.10553,0.824,600.11281,0.824
4165,599.1413,17.181,600.14857,17.181
4166,599.27289,14.638,600.28016,14.638
4167,599.32007,17.499,600.32734,17.499
4168,599.50061,22.927,600.50789,22.927
4169,599.56824,0.727,600.57551,0.727
4170,600.56897,0.719,601.57625,0.719
4171,600.59387,0.698,601.60115,0.698
4172,600.67047,0.752,601.67775,0.752
4173,601.25128,13.662,602.25856,13.662
4174,601.55109,0.706,602.55836,0.706
4175,601.5835,0.699,602.59077,0.699
4176,602.45496,21.302,603.46223,21.302
4177,602.61078,0.733,603.61806,0.733
4178,602.66833,0.753,603.67561,0.753
4179,602.90796,0.618,301.95762,0.618
4180,603.1496,11.746,604.15687,11.746
4181,603.15002,11.393,604.1573,11.393
4182,603.54773,0.708,604.55501,0.708
4183,603.57941,0.697,604.58668,0.697
4184,604.0703,0.655,605.0776,0.655
4185,604.25415,12.2,605.26143,12.2
4186,604.54608,0.711,605.55336,0.711
4187,604.60535,0.731,605.61262,0.731
4188,605.22308,13.661,606.23036,13.661
4189,605.54407,0.711,606.55134,0.711
4190,605.64722,0.727,606.65449,0.727
4191,605.93292,0.799,570.96352,0.799
4192,606.07428,0.903,607.08156,0.903
4193,606.0743,0.638333333,607.0816,0.638333333
4194,606.60175,0.732,607.60902,0.732
4195,607.23871,14.635,608.24599,14.635
4196,607.54224,0.707,608.54951,0.707
4197,607.64478,0.688,608.65205,0.688
4198,608.23938,10.656,609.24666,10.656
4199,608.48975,18.087,609.49702,18.087
4200,608.57196,0.705,609.57924,0.705
4201,608.59674,0.73,609.60402,0.73
4202,609.145,7.365,610.1523,7.365
4203,609.56964,0.701,610.57692,0.701
4204,610.01733,14.602,1222.04922,14.602
4205,610.29932,10.152,611.30659,10.152
4206,610.53687,0.704,611.54414,0.704
4207,610.56781,0.702,611.57509,0.702
4208,610.59314,0.726,611.60042,0.726
4209,610.6272,0.742,611.63447,0.742
4210,611.1102,6.913333333,612.1175,6.913333333
4211,611.23615,10.495,612.24342,10.495
4212,611.2464,15.121,612.25368,15.121
4213,611.56793,0.699,612.57521,0.699
4214,611.79163,22.924,612.7989,22.924
4215,611.91437,0.853,612.92164,0.853
4216,611.92651,0.801,612.93379,0.801
4217,612.03693,0.583,631.05477,0.583
4218,612.38812,18.864,613.3954,18.864
4219,612.53326,0.712,613.54054,0.712
4220,612.5661,0.705,613.57338,0.705
4221,612.5766,0.723,613.58388,0.723
4222,612.62134,0.74,613.62861,0.74
4223,613.11292,0.828,614.12019,0.828
4224,613.1333,0.62,307.07029,0.62
4225,613.1433,0.62,614.1506,0.62
4226,613.16016,0.817,614.16743,0.817
4227,613.16315,13.241,614.17042,13.241
4228,613.39154,18.687,614.39882,18.687
4229,613.53162,0.708,614.53889,0.708
4230,613.57513,0.689,614.58241,0.689
4231,614.45532,21.047,615.4626,21.047
4232,614.52875,0.821,615.53602,0.821
4233,614.56079,0.708,615.56807,0.708
4234,614.58795,0.729,615.59523,0.729
4235,615.26746,13.656,616.27473,13.656
4236,615.53864,17.761,616.54591,17.761
4237,615.58649,0.731,616.59376,0.731
4238,615.7771,22.938,616.78438,22.938
4239,615.89813,0.795,616.90541,0.795
4240,616.00983,10.58,617.0171,10.58
4241,616.2735,10.505,617.28078,10.505
4242,616.47083,21.959,617.4781,21.959
4243,616.5545,0.711,617.56178,0.711
4244,616.58649,0.733,617.59376,0.733
4245,617.5528,0.715,618.56007,0.715
4246,617.901,0.613,309.45414,0.613
4247,618.22974,14.631,1238.47403,14.631
4248,618.48669,22.612,619.49397,22.612
4249,618.54993,0.712,619.5572,0.712
4250,618.88458,0.61,309.94593,0.61
4251,619.21228,15.11,620.21956,15.11
4252,619.22351,10.52,620.23079,10.52
4253,619.24805,10.51,620.25532,10.51
4254,619.28613,20.463,620.29341,20.463
4255,619.28864,16.228,620.29591,16.228
4256,619.43408,22.206,620.44136,22.206
4257,619.55157,0.706,620.55885,0.706
4258,619.565,0.725,620.57228,0.725
4259,619.92676,0.793,620.93403,0.793
4260,620.20789,9.303,621.21516,9.303
4261,620.35437,18.867,621.36165,18.867
4262,620.45624,21.418,621.46351,21.418
4263,620.56244,0.717,621.56972,0.717
4264,620.57703,0.729,621.5843,0.729
4265,620.59869,20.77,621.60597,20.77
4266,620.75702,0.767,621.7643,0.767
4267,621.09503,15.775,622.10231,15.775
4268,621.25464,14.634,622.26192,14.634
4269,621.30176,17.503,622.30903,17.503
4270,621.30176,20.553,622.30903,20.553
4271,621.30188,21.151,622.30916,21.151
4272,621.30402,16.75,622.31129,16.75
4273,621.30432,16.921,622.3116,16.921
4274,621.56122,0.725,622.56849,0.725
4275,622.56024,0.725,623.56752,0.725
4276,622.57544,0.73,623.58272,0.73
4277,623.23352,13.666,624.2408,13.666
4278,623.54291,0.713,624.55018,0.713
4279,623.55811,0.719,624.56538,0.719
4280,624.54187,0.713,625.54915,0.713
4281,624.80054,0.648,625.80781,0.648
4282,625.12994,0.82,626.13722,0.82
4283,625.13159,11.387,626.13887,11.387
4284,625.13245,11.744,626.13972,11.744
4285,625.53918,0.711,626.54646,0.711
4286,626.35614,4.056,627.36342,4.056
4287,626.40363,18.691,627.4109,18.691
4288,626.53741,0.711,627.54469,0.711
4289,626.79388,22.937,627.80116,22.937
4290,627.53461,0.712,628.54188,0.712
4291,628.0564,0.767,314.53184,0.767
4292,628.53271,0.712,629.53999,0.712
4293,628.54938,0.719,629.55665,0.719
4294,628.59344,0.74,629.60072,0.74
4295,629.00574,13.714,630.01301,13.714
4296,629.14697,19.92,630.15425,19.92
4297,629.22046,14.628,630.22774,14.628
4298,629.22052,14.641,1260.45559,14.641
4299,629.35089,6.91,630.35817,6.91
4300,629.53333,0.707,630.5406,0.707
4301,629.54736,0.723,630.55464,0.723
4302,630.40356,21.971,1262.82168,21.971
4303,630.40405,21.986,631.41133,21.986
4304,630.5304,0.709,631.53767,0.709
4305,630.56342,0.696,631.57069,0.696
4306,630.71106,0.758,631.71834,0.758
4307,630.77991,22.933,631.78718,22.933
4308,630.78027,22.928,1263.5751,22.928
4309,631.27319,12.208,632.28047,12.208
4310,631.41144,19.024,1264.83743,19.024
4311,631.53052,0.71,632.53779,0.71
4312,631.56012,0.699,632.5674,0.699
4313,632.201,0.586666667,633.2083,0.586666667
4314,632.52637,0.713,633.53364,0.713
4315,632.79254,22.926,633.79982,22.926
4316,632.91968,0.642,651.93752,0.642
4317,633.05042,11.731,634.05769,11.731
4318,633.2312,4.136,634.23848,4.136
4319,633.52557,0.712,634.53285,0.712
4320,633.6936,0.692,634.70088,0.692
4321,633.90851,0.795,317.45789,0.795
4322,634.57068,0.696,635.57796,0.696
4323,634.64417,0.744,635.65144,0.744
4324,635.10297,14.568,636.11024,14.568
4325,635.14227,0.812,636.14955,0.812
4326,635.1449,13.245,636.15217,13.245
4327,635.2395,14.632,636.24678,14.632
4328,636.521,0.713,637.52827,0.713
4329,636.55164,0.71,637.55891,0.71
4330,636.56873,0.698,637.576,0.698
4331,636.63916,0.743,637.64644,0.743
4332,637.11804,15.056,638.12532,15.056
4333,637.54822,0.716,638.55549,0.716
4334,638.25562,10.514,639.26289,10.514
4335,638.26251,4.116,639.26979,4.116
4336,638.3638,20.67333333,639.3711,20.67333333
4337,638.40112,21.596,639.4084,21.596
4338,638.45239,21.955,639.45967,21.955
4339,638.53345,0.719,639.54072,0.719
4340,638.54681,0.716,639.55409,0.716
4341,638.72382,0.761,639.73109,0.761
4342,639.54852,0.7,640.5558,0.7
4343,640.54553,0.707,641.55281,0.707
4344,640.57965,0.695,641.58693,0.695
4345,640.79138,22.932,641.79866,22.932
4346,641.13141,0.553,642.13869,0.553
4347,641.19421,15.117,642.20149,15.117
4348,641.20557,10.551,642.21284,10.551
4349,641.51184,0.706,642.51912,0.706
4350,641.51312,0.715,660.53096,0.715
4351,641.90924,0.791,321.45826,0.791
4352,642.48669,21.952,643.49397,21.952
4353,642.51068,0.715,643.51796,0.715
4354,642.51129,0.712,661.52913,0.712
4355,642.54224,0.712,643.54951,0.712
4356,643.20563,14.625,644.2129,14.625
4357,643.29395,4.097,644.30122,4.097
4358,643.50891,0.718,644.51619,0.718
4359,644.1338,7.115,645.1411,7.115
4360,644.53821,0.717,645.54548,0.717
4361,644.77728,22.927,1291.56912,22.927
4362,644.77808,22.938,645.78535,22.938
4363,645.01343,0.595,323.01035,0.595
4364,645.216,13.653,646.22328,13.653
4365,645.44897,22.195,646.45625,22.195
4366,645.49713,19.909,646.50441,19.909
4367,645.53491,0.713,646.54219,0.713
4368,646.18445,10.659,647.19172,10.659
4369,646.45355,22.61,647.46083,22.61
4370,646.50458,0.714,647.51185,0.714
4371,646.53418,0.717,647.54146,0.717
4372,646.59192,0.732,647.5992,0.732
4373,646.61432,21.744,647.6216,21.744
4374,646.61749,0.688,611.64809,0.688
4375,646.61755,0.688,647.62483,0.688
4376,646.78998,22.93,647.79725,22.93
4377,647.11145,0.813,648.11873,0.813
4378,647.31927,4.075,648.32655,4.075
4379,647.53204,0.714,648.53932,0.714
4380,648.32526,4.055,649.33253,4.055
4381,648.33868,4.048,649.34596,4.048
4382,648.50067,0.716,649.50795,0.716
4383,648.67871,0.755,649.68599,0.755
4384,648.97437,0.6,649.98164,0.6
4385,649.20911,4.138,650.21638,4.138
4386,649.52551,0.702,650.53279,0.702
4387,649.62933,0.721,650.63661,0.721
4388,649.7798,12.61,650.7871,12.61
4389,650.03802,0.772,651.0453,0.772
4390,650.03821,0.765,325.52274,0.765
4391,650.49725,0.714,651.50453,0.714
4392,650.54059,0.723,651.54787,0.723
4393,650.54126,0.724,669.5591,0.724
4394,650.77704,22.939,651.78432,22.939
4395,651.23401,13.662,652.24129,13.662
4396,651.24408,10.507,652.25136,10.507
4397,651.52496,0.71,652.53224,0.71
4398,652.521,0.716,607.52279,0.716
4399,652.61322,0.743,653.6205,0.743
4400,652.78882,0.777,303.89531,0.777
4401,653.18127,13.244,654.18855,13.244
4402,653.52124,0.714,654.52852,0.714
4403,654.24054,4.112,655.24782,4.112
4404,654.5177,0.714,655.52498,0.714
4405,654.51892,0.713,609.52072,0.713
4406,654.60901,0.739,655.61629,0.739
4407,655.10541,18.657,656.11268,18.657
4408,655.20996,15.112,656.21724,15.112
4409,655.2262,4.143,656.23347,4.143
4410,655.51672,0.717,656.524,0.717
4411,657.17841,21.964,1316.37136,21.964
4412,657.22089,14.64,658.22816,14.64
4413,657.51282,0.707,658.52009,0.707
4414,658.26642,4.116,659.2737,4.116
4415,658.54291,0.726,659.55018,0.726
4416,658.55151,0.698,621.60291,0.698
4417,658.55182,0.699,659.5591,0.699
4418,659.27161,4.101,660.27888,4.101
4419,659.51074,0.718,660.51802,0.718
4420,660.05817,0.569,661.06544,0.569
4421,660.22144,14.63,1322.45742,14.63
4422,660.25726,4.118,661.26454,4.118
4423,660.90436,0.586,661.91163,0.586
4424,661.50787,0.711,662.51515,0.711
4425,662.101,1.161666667,663.1083,1.161666667
4426,662.10187,1.102,663.10914,1.102
4427,662.10187,2.142,663.10914,2.142
4428,662.505,0.715,663.51228,0.715
4429,662.53564,0.73,663.54292,0.73
4430,662.56616,0.727,663.57344,0.727
4431,662.60339,1.102,663.61067,1.102
4432,662.87268,18.975,1327.75991,18.975
4433,663.08588,0.819,664.09315,0.819
4434,663.17584,15.133,664.18312,15.133
4435,663.29706,4.102,664.30433,4.102
4436,663.50415,0.711,664.51143,0.711
4437,663.60785,0.72,664.61513,0.72
4438,664.11707,1.297,665.12434,1.297
4439,664.11743,2.531,665.12471,2.531
4440,664.1177,2.388333333,665.125,2.388333333
4441,664.1196,0.765,665.1269,0.765
4442,664.2996,12.66833333,665.3069,12.66833333
4443,664.3028,4.061,665.31007,4.061
4444,664.5025,0.714,665.50978,0.714
4445,664.77338,22.937,665.78065,22.937
4446,665.2608,10.507,666.26808,10.507
4447,665.28882,4.1,666.29609,4.1
4448,665.60248,0.687,666.60975,0.687
4449,665.77869,16.966,1333.57193,16.966
4450,666.05963,16.48,667.06691,16.48
4451,667.06293,16.398,668.0702,16.398
4452,667.5152,20.514,668.52247,20.514
4453,667.93311,0.799,334.47019,0.799
4454,668.52545,0.712,669.53273,0.712
4455,668.76178,16.847,669.76906,16.847
4456,668.7619,0.779,669.76918,0.779
4457,668.763,0.874,669.77028,0.874
4458,669.05389,15.762,670.06117,15.762
4459,669.09393,0.816,670.10121,0.816
4460,669.36975,6.917,670.37703,6.917
4461,669.4214,19.27,670.4287,19.27
4462,669.52521,0.709,670.53248,0.709
4463,670.31976,4.056,671.32704,4.056
4464,670.4928,0.709,671.50007,0.709
4465,670.5224,0.718,671.52968,0.718
4466,670.5506,0.728,671.55787,0.728
4467,670.578,0.74,671.58528,0.74
4468,671.20135,4.136,672.20863,4.136
